,resist_id,last_trt,area_ha,recent_dist_yr,recent_dist_type,unit_name,grove_name,prior1_dist_yr,prior1_dist_type,prior2_dist_yr,prior2_dist_type,keep,prior1_dist_yr_0,diff.1.to.2,resst_d
2209,3611,2020,4.407901839,2020,lowsev_fire,Mountain Home Demonstration State Forest,Mountain Home,2013,rx_pile,2012,mech_under,T,2013,7,3611
2210,3613,2020,1.243318065,2020,modsev_fire,Mountain Home Demonstration State Forest,Mountain Home,2013,rx_pile,2012,mech_under,T,2013,7,3613
2211,3621,2019,5.82077E-15,2019,rx_pile,Mountain Home Demonstration State Forest,Mountain Home,2012,mech_under,1989,mech_under,T,2012,7,3621
2212,3622,2012,2.68147E-13,2012,mech_under,Mountain Home Demonstration State Forest,Mountain Home,1989,mech_under,1971,mech_under,T,1989,23,3622
2213,3623,2013,2.94941E-08,2013,rx_pile,Mountain Home Demonstration State Forest,Mountain Home,2012,mech_under,1989,mech_under,T,2012,1,3623
2214,3624,2019,2.91038E-15,2019,rx_pile,Mountain Home Demonstration State Forest,Mountain Home,2018,mech_under,2013,rx_pile,T,2018,1,3624
2215,3631,2020,2.510926093,2020,highsev_fire,Mountain Home Demonstration State Forest,Mountain Home,2013,rx_pile,2012,mech_under,T,2013,7,3631
2216,3632,2020,0.228627817,2020,modsev_fire,Mountain Home Demonstration State Forest,Mountain Home,2013,rx_pile,2012,mech_under,T,2013,7,3632
2217,3634,2020,0.381796319,2020,highsev_fire,Mountain Home Demonstration State Forest,Mountain Home,2013,rx_pile,2012,mech_under,T,2013,7,3634
2218,3639,2019,1.94274E-13,2019,rx_pile,Mountain Home Demonstration State Forest,Mountain Home,2018,mech_under,2013,rx_pile,T,2018,1,3639
2219,3640,2020,1.04083E-21,2020,lowsev_fire,Mountain Home Demonstration State Forest,Mountain Home,2013,rx_pile,2012,mech_under,T,2013,7,3640
2220,3641,2020,5.20417E-22,2020,lowsev_fire,Mountain Home Demonstration State Forest,Mountain Home,2018,mech_under,2012,mech_under,T,2018,2,3641
2221,3646,2020,5.77556E-12,2020,lowsev_fire,Mountain Home Demonstration State Forest,Mountain Home,2019,rx_pile,2012,mech_under,T,2019,1,3646
2222,3647,2020,2.08201E-10,2020,lowsev_fire,Mountain Home Demonstration State Forest,Mountain Home,2013,rx_pile,2012,mech_under,T,2013,7,3647
2223,3648,2020,1.525E-12,2020,lowsev_fire,Mountain Home Demonstration State Forest,Mountain Home,2019,rx_pile,2012,mech_under,T,2019,1,3648
2224,3649,2020,0.1340329,2020,modsev_fire,Mountain Home Demonstration State Forest,Mountain Home,2018,rx_pile,2012,mech_under,T,2018,2,3649
2225,3650,2020,0.365949177,2020,highsev_fire,Mountain Home Demonstration State Forest,Mountain Home,2018,rx_pile,2012,mech_under,T,2018,2,3650
2226,3651,2020,1.48272E-09,2020,lowsev_fire,Mountain Home Demonstration State Forest,Mountain Home,2019,rx_pile,2018,mech_under,T,2019,1,3651
2227,3655,2020,0.371136662,2020,modsev_fire,Mountain Home Demonstration State Forest,Mountain Home,2012,mech_under,1989,mech_under,T,2012,8,3655
2228,3657,2020,0.034816653,2020,lowsev_fire,Mountain Home Demonstration State Forest,Mountain Home,2012,mech_under,1989,mech_under,T,2012,8,3657
2229,3659,2012,2.32831E-14,2012,mech_under,Mountain Home Demonstration State Forest,Mountain Home,1964,mech_under,NA,NA,T,1964,48,3659
2230,3660,2012,3.31817E-08,2012,mech_under,Mountain Home Demonstration State Forest,Mountain Home,1989,mech_under,1964,mech_under,T,1989,23,3660
2231,3661,2020,1.152459074,2020,lowsev_fire,Mountain Home Demonstration State Forest,Mountain Home,2012,mech_under,1989,mech_under,T,2012,8,3661
2232,3662,2020,0.229859653,2020,lowsev_fire,Mountain Home Demonstration State Forest,Mountain Home,2013,rx_pile,2012,mech_under,T,2013,7,3662
2233,3663,2020,1.482172107,2020,lowsev_fire,Mountain Home Demonstration State Forest,Mountain Home,2013,rx_pile,2012,mech_under,T,2013,7,3663
2234,3664,2012,0.090122189,2012,mech_under,Mountain Home Demonstration State Forest,Mountain Home,1989,mech_under,1983,mech_under,T,1989,23,3664
2235,3665,2020,0.436118422,2020,lowsev_fire,Mountain Home Demonstration State Forest,Mountain Home,2012,mech_under,1989,mech_under,T,2012,8,3665
2236,3666,2013,0.537262655,2013,rx_pile,Mountain Home Demonstration State Forest,Mountain Home,2012,mech_under,1964,mech_under,T,2012,1,3666
2237,3667,2020,1.635429728,2020,highsev_fire,Mountain Home Demonstration State Forest,Mountain Home,2012,mech_under,1989,mech_under,T,2012,8,3667
2238,3669,2020,0.075278659,2020,modsev_fire,Mountain Home Demonstration State Forest,Mountain Home,2013,rx_pile,2012,mech_under,T,2013,7,3669
2239,3671,2013,4.982832835,2013,rx_pile,Mountain Home Demonstration State Forest,Mountain Home,2012,mech_under,1989,mech_under,T,2012,1,3671
2240,3672,2013,0.172263839,2013,rx_pile,Mountain Home Demonstration State Forest,Mountain Home,2012,mech_under,NA,NA,T,2012,1,3672
2241,3673,2013,2.412354017,2013,rx_pile,Mountain Home Demonstration State Forest,Mountain Home,2012,mech_under,1989,mech_under,T,2012,1,3673
2242,3675,2013,5.635711168,2013,rx_pile,Mountain Home Demonstration State Forest,Mountain Home,2012,mech_under,1989,mech_under,T,2012,1,3675
2243,3676,2019,3.63798E-16,2019,rx_pile,Mountain Home Demonstration State Forest,Mountain Home,2018,mech_under,2016,rx_pile,T,2018,1,3676
2244,3677,2019,4.91249E-13,2019,rx_pile,Mountain Home Demonstration State Forest,Mountain Home,2016,rx_pile,2012,mech_under,T,2016,3,3677
2245,3678,2018,5.82077E-15,2018,mech_under,Mountain Home Demonstration State Forest,Mountain Home,2016,rx_pile,2012,mech_under,T,2016,2,3678
2246,3679,2019,3.05271E-16,2019,rx_pile,Mountain Home Demonstration State Forest,Mountain Home,2018,mech_under,2016,rx_pile,T,2018,1,3679
2247,3680,2018,2.71051E-23,2018,mech_under,Mountain Home Demonstration State Forest,Mountain Home,2016,rx_pile,2012,mech_under,T,2016,2,3680
2248,3681,2019,9.45874E-15,2019,rx_pile,Mountain Home Demonstration State Forest,Mountain Home,2018,mech_under,2012,mech_under,T,2018,1,3681
2249,3682,2012,1.980512012,2012,mech_under,Mountain Home Demonstration State Forest,Mountain Home,1989,mech_under,1983,mech_under,T,1989,23,3682
2250,3683,2020,2.888841425,2020,lowsev_fire,Mountain Home Demonstration State Forest,Mountain Home,2013,rx_pile,2012,mech_under,T,2013,7,3683
2251,3684,2013,3.048158849,2013,rx_pile,Mountain Home Demonstration State Forest,Mountain Home,2012,mech_under,1989,mech_under,T,2012,1,3684
2252,3686,2018,1.94689E-15,2018,mech_under,Mountain Home Demonstration State Forest,Mountain Home,2012,mech_under,1989,mech_under,T,2012,6,3686
2253,3687,2019,1.492721692,2019,rx_pile,Mountain Home Demonstration State Forest,Mountain Home,2018,mech_under,2012,mech_under,T,2018,1,3687
2254,3688,2018,8.92578E-10,2018,mech_under,Mountain Home Demonstration State Forest,Mountain Home,2012,mech_under,1989,mech_under,T,2012,6,3688
2255,3689,2019,2.145189348,2019,rx_pile,Mountain Home Demonstration State Forest,Mountain Home,2018,mech_under,2012,mech_under,T,2018,1,3689
2256,3690,2019,1.62404E-09,2019,rx_pile,Mountain Home Demonstration State Forest,Mountain Home,2012,mech_under,1989,mech_under,T,2012,7,3690
2257,3694,2020,0.405363137,2020,lowsev_fire,Mountain Home Demonstration State Forest,Mountain Home,2019,rx_pile,2018,mech_under,T,2019,1,3694
2258,3695,2019,2.459990542,2019,rx_pile,Mountain Home Demonstration State Forest,Mountain Home,2018,mech_under,2012,mech_under,T,2018,1,3695
2259,3698,2020,0.191473852,2020,lowsev_fire,Mountain Home Demonstration State Forest,Mountain Home,2019,rx_pile,2018,mech_under,T,2019,1,3698
2260,3699,2020,2.662154295,2020,lowsev_fire,Mountain Home Demonstration State Forest,Mountain Home,2013,rx_pile,2012,mech_under,T,2013,7,3699
2261,3700,2013,2.91038E-15,2013,rx_pile,Mountain Home Demonstration State Forest,Mountain Home,2012,mech_under,1983,mech_under,T,2012,1,3700
2262,3701,2020,0.834951492,2020,lowsev_fire,Mountain Home Demonstration State Forest,Mountain Home,2019,rx_pile,2018,mech_under,T,2019,1,3701
2263,3703,2020,0.906437957,2020,lowsev_fire,Mountain Home Demonstration State Forest,Mountain Home,2019,rx_pile,2018,mech_under,T,2019,1,3703
2264,3704,2019,1.837402399,2019,rx_pile,Mountain Home Demonstration State Forest,Mountain Home,2018,mech_under,2012,mech_under,T,2018,1,3704
2265,3705,2019,0.471199407,2019,rx_pile,Mountain Home Demonstration State Forest,Mountain Home,2018,mech_under,2012,mech_under,T,2018,1,3705
2266,3707,2013,1.09139E-15,2013,rx_pile,Mountain Home Demonstration State Forest,Mountain Home,2012,mech_under,1989,mech_under,T,2012,1,3707
2267,3709,2019,0.733733804,2019,rx_pile,Mountain Home Demonstration State Forest,Mountain Home,2018,mech_under,2012,mech_under,T,2018,1,3709
2268,3711,2019,1.32422E-13,2019,rx_pile,Mountain Home Demonstration State Forest,Mountain Home,2018,mech_under,2013,rx_pile,T,2018,1,3711
2269,3713,2020,0.514783622,2020,lowsev_fire,Mountain Home Demonstration State Forest,Mountain Home,2019,rx_pile,2018,mech_under,T,2019,1,3713
2270,3715,2019,5.10706E-05,2019,rx_pile,Mountain Home Demonstration State Forest,Mountain Home,2012,mech_under,NA,NA,T,2012,7,3715
2271,3717,2016,1.9616E-12,2016,rx_pile,Mountain Home Demonstration State Forest,Mountain Home,2012,mech_under,1989,mech_under,T,2012,4,3717
2272,3718,2019,5.82077E-15,2019,rx_pile,Mountain Home Demonstration State Forest,Mountain Home,2016,rx_pile,2012,mech_under,T,2016,3,3718
2273,3720,2012,1.238243523,2012,mech_under,Mountain Home Demonstration State Forest,Mountain Home,1989,mech_under,NA,NA,T,1989,23,3720
2274,3723,2020,0.006831441,2020,lowsev_fire,Mountain Home Demonstration State Forest,Mountain Home,2019,rx_pile,2018,mech_under,T,2019,1,3723
2275,3725,2020,3.45608E-15,2020,lowsev_fire,Mountain Home Demonstration State Forest,Mountain Home,2012,mech_under,1983,mech_under,T,2012,8,3725
2276,3729,2012,1.59689E-07,2012,mech_under,Mountain Home Demonstration State Forest,Mountain Home,1971,mech_under,NA,NA,T,1971,41,3729
2277,3730,2020,1.19193E-13,2020,lowsev_fire,Mountain Home Demonstration State Forest,Mountain Home,2012,mech_under,1971,mech_under,T,2012,8,3730
2278,3735,2020,0.009896474,2020,lowsev_fire,Mountain Home Demonstration State Forest,Mountain Home,2019,rx_pile,2012,mech_under,T,2019,1,3735
2279,3737,2020,0.036599396,2020,modsev_fire,Mountain Home Demonstration State Forest,Mountain Home,2019,rx_pile,2018,mech_under,T,2019,1,3737
2280,3739,2020,8.47033E-26,2020,lowsev_fire,Mountain Home Demonstration State Forest,Mountain Home,2019,rx_pile,2018,rx_pile,T,2019,1,3739
2281,3740,2020,1.45519E-15,2020,lowsev_fire,Mountain Home Demonstration State Forest,Mountain Home,2018,mech_under,2018,rx_pile,T,2018,2,3740
2282,3741,2020,2.91038E-15,2020,lowsev_fire,Mountain Home Demonstration State Forest,Mountain Home,2019,rx_pile,2018,mech_under,T,2019,1,3741
2283,3742,2020,0.160045619,2020,lowsev_fire,Mountain Home Demonstration State Forest,Mountain Home,2018,rx_pile,2012,mech_under,T,2018,2,3742
2284,3743,2020,4.65661E-14,2020,lowsev_fire,Mountain Home Demonstration State Forest,Mountain Home,2018,rx_pile,2012,mech_under,T,2018,2,3743
2285,3743,2020,4.65661E-14,2020,modsev_fire,Mountain Home Demonstration State Forest,Mountain Home,2020,lowsev_fire,2018,rx_pile,T,2020,0,3743
2286,3744,2020,0.980783084,2020,highsev_fire,Mountain Home Demonstration State Forest,Mountain Home,2018,rx_pile,2012,mech_under,T,2018,2,3744
2287,3747,2019,1.56408E-08,2019,rx_pile,Mountain Home Demonstration State Forest,Mountain Home,2012,mech_under,1971,mech_under,T,2012,7,3747
2288,3750,2020,1.149074641,2020,modsev_fire,Mountain Home Demonstration State Forest,Mountain Home,2018,rx_pile,2012,mech_under,T,2018,2,3750
2289,3753,2019,8.29349E-12,2019,rx_pile,Mountain Home Demonstration State Forest,Mountain Home,2018,mech_under,2012,mech_under,T,2018,1,3753
2290,3759,2020,1.71575E-20,2020,lowsev_fire,Mountain Home Demonstration State Forest,Mountain Home,2019,rx_pile,2018,rx_pile,T,2019,1,3759
2291,3761,2018,1.56998E-12,2018,rx_pile,Mountain Home Demonstration State Forest,Mountain Home,2012,mech_under,1971,mech_under,T,2012,6,3761
2292,3762,2018,4.32356E-12,2018,rx_pile,Mountain Home Demonstration State Forest,Mountain Home,2012,mech_under,1971,mech_under,T,2012,6,3762
2293,3763,2018,4.489386188,2018,rx_pile,Mountain Home Demonstration State Forest,Mountain Home,2012,mech_under,1951,mech_under,T,2012,6,3763
2294,3764,2018,1.01374E-09,2018,rx_pile,Mountain Home Demonstration State Forest,Mountain Home,2012,mech_under,NA,NA,T,2012,6,3764
2295,3765,2018,5.59799E-13,2018,rx_pile,Mountain Home Demonstration State Forest,Mountain Home,2012,mech_under,NA,NA,T,2012,6,3765
2296,3765,2018,5.59799E-13,2018,mech_under,Mountain Home Demonstration State Forest,Mountain Home,2018,rx_pile,2012,mech_under,T,2018,0,3765
2297,3766,2020,4.435081684,2020,lowsev_fire,Mountain Home Demonstration State Forest,Mountain Home,2018,rx_pile,2012,mech_under,T,2018,2,3766
2298,3767,2020,3.18323E-15,2020,lowsev_fire,Mountain Home Demonstration State Forest,Mountain Home,2018,mech_under,2012,mech_under,T,2018,2,3767
2299,3770,2020,9.4087E-11,2020,lowsev_fire,Mountain Home Demonstration State Forest,Mountain Home,2018,rx_pile,2012,mech_under,T,2018,2,3770
2300,3772,2012,3.55271E-19,2012,mech_under,Mountain Home Demonstration State Forest,Mountain Home,1971,mech_under,1951,mech_under,T,1971,41,3772
2301,3776,2018,1.214492595,2018,rx_pile,Mountain Home Demonstration State Forest,Mountain Home,2012,mech_under,1993,mech_under,T,2012,6,3776
2302,3777,2018,6.304096437,2018,rx_pile,Mountain Home Demonstration State Forest,Mountain Home,2012,mech_under,1993,mech_under,T,2012,6,3777
2303,3778,2020,3.426672284,2020,lowsev_fire,Mountain Home Demonstration State Forest,Mountain Home,2018,rx_pile,2012,mech_under,T,2018,2,3778
2304,3779,2020,0.080525988,2020,lowsev_fire,Mountain Home Demonstration State Forest,Mountain Home,2012,mech_under,1951,mech_under,T,2012,8,3779
2305,3781,2012,0.350211467,2012,mech_under,Mountain Home Demonstration State Forest,Mountain Home,1993,mech_under,1951,mech_under,T,1993,19,3781
2306,3783,2020,0.139123697,2020,modsev_fire,Mountain Home Demonstration State Forest,Mountain Home,2012,mech_under,1993,mech_under,T,2012,8,3783
2307,3784,2020,1.25305E-06,2020,lowsev_fire,Mountain Home Demonstration State Forest,Mountain Home,2012,mech_under,1993,mech_under,T,2012,8,3784
2308,3785,2020,1.387357548,2020,lowsev_fire,Mountain Home Demonstration State Forest,Mountain Home,2012,mech_under,1993,mech_under,T,2012,8,3785
2309,3793,2020,2.9374E-11,2020,lowsev_fire,Mountain Home Demonstration State Forest,Mountain Home,2018,rx_pile,2012,mech_under,T,2018,2,3793
2310,3794,2020,0.444600943,2020,lowsev_fire,Mountain Home Demonstration State Forest,Mountain Home,2018,rx_pile,2012,mech_under,T,2018,2,3794
2311,3795,2020,0.118728687,2020,lowsev_fire,Mountain Home Demonstration State Forest,Mountain Home,2018,rx_pile,2012,mech_under,T,2018,2,3795
2312,3796,2020,0.027364182,2020,lowsev_fire,Mountain Home Demonstration State Forest,Mountain Home,2012,mech_under,1983,mech_under,T,2012,8,3796
2313,3797,2020,3.11556E-19,2020,lowsev_fire,Mountain Home Demonstration State Forest,Mountain Home,2018,mech_under,2012,mech_under,T,2018,2,3797
2314,3798,2020,1.16913E-15,2020,lowsev_fire,Mountain Home Demonstration State Forest,Mountain Home,2018,rx_pile,2012,mech_under,T,2018,2,3798
2315,3801,2019,0.006856575,2019,rx_pile,Mountain Home Demonstration State Forest,Mountain Home,2018,mech_under,2012,mech_under,T,2018,1,3801
2316,3802,2020,0.067984239,2020,lowsev_fire,Mountain Home Demonstration State Forest,Mountain Home,2019,rx_pile,2018,mech_under,T,2019,1,3802
2317,3803,2019,16.22544757,2019,rx_pile,Mountain Home Demonstration State Forest,Mountain Home,2018,mech_under,2012,mech_under,T,2018,1,3803
2318,3804,2020,1.999410145,2020,lowsev_fire,Mountain Home Demonstration State Forest,Mountain Home,2019,rx_pile,2018,mech_under,T,2019,1,3804
2319,3805,2020,8.78216E-08,2020,lowsev_fire,Mountain Home Demonstration State Forest,Mountain Home,2019,rx_pile,2012,mech_under,T,2019,1,3805
2320,3806,2020,0.001166416,2020,modsev_fire,Mountain Home Demonstration State Forest,Mountain Home,2019,rx_pile,2012,mech_under,T,2019,1,3806
2321,3807,2018,6.88631E-08,2018,mech_under,Mountain Home Demonstration State Forest,Mountain Home,2012,mech_under,1971,mech_under,T,2012,6,3807
2322,3808,2020,4.17171E-08,2020,modsev_fire,Mountain Home Demonstration State Forest,Mountain Home,2019,rx_pile,2012,mech_under,T,2019,1,3808
2323,3810,2020,7.54192E-09,2020,lowsev_fire,Mountain Home Demonstration State Forest,Mountain Home,2018,mech_under,2012,mech_under,T,2018,2,3810
2324,3812,2020,3.41061E-17,2020,lowsev_fire,Mountain Home Demonstration State Forest,Mountain Home,2018,mech_under,2012,mech_under,T,2018,2,3812
2325,3814,2020,4.47159E-08,2020,modsev_fire,Mountain Home Demonstration State Forest,Mountain Home,2018,mech_under,2012,mech_under,T,2018,2,3814
2326,3816,2020,0.00053833,2020,lowsev_fire,Mountain Home Demonstration State Forest,Mountain Home,2012,mech_under,1983,mech_under,T,2012,8,3816
2327,3817,2012,1.36424E-16,2012,mech_under,Mountain Home Demonstration State Forest,Mountain Home,1993,mech_under,1953,mech_under,T,1993,19,3817
2328,3818,2020,0.064560456,2020,modsev_fire,Mountain Home Demonstration State Forest,Mountain Home,2012,mech_under,1993,mech_under,T,2012,8,3818
2329,3820,2020,5.52682E-06,2020,lowsev_fire,Mountain Home Demonstration State Forest,Mountain Home,2012,mech_under,1993,mech_under,T,2012,8,3820
2330,3821,2020,0.491230243,2020,lowsev_fire,Mountain Home Demonstration State Forest,Mountain Home,2012,mech_under,1993,mech_under,T,2012,8,3821
2331,3822,2020,0.198372664,2020,lowsev_fire,Mountain Home Demonstration State Forest,Mountain Home,2012,mech_under,1953,mech_under,T,2012,8,3822
2332,3824,2020,0.011937341,2020,lowsev_fire,Mountain Home Demonstration State Forest,Mountain Home,2012,mech_under,1953,mech_under,T,2012,8,3824
2333,3825,2020,0.007592688,2020,lowsev_fire,Mountain Home Demonstration State Forest,Mountain Home,2012,mech_under,1993,mech_under,T,2012,8,3825
2334,3826,2020,0.456790321,2020,lowsev_fire,Mountain Home Demonstration State Forest,Mountain Home,2012,mech_under,NA,NA,T,2012,8,3826
2335,3828,2020,3.149997188,2020,highsev_fire,Mountain Home Demonstration State Forest,Mountain Home,2012,mech_under,NA,NA,T,2012,8,3828
2336,3829,2020,0.681409866,2020,modsev_fire,Mountain Home Demonstration State Forest,Mountain Home,2012,mech_under,NA,NA,T,2012,8,3829
2337,3836,2012,0.017746561,2012,mech_under,Mountain Home Demonstration State Forest,Mountain Home,NA,NA,NA,NA,T,0,2012,3836
2338,3842,2020,1.223621179,2020,highsev_fire,Mountain Home Demonstration State Forest,Mountain Home,2013,mech_under,1989,mech_under,T,2013,7,3842
2339,3849,2020,0.002734331,2020,highsev_fire,Giant Sequoia National Monument,Mountain Home,2013,mech_under,2013,mech_under,T,2013,7,3849
