"","X","resist_id","combo_fire_mech","highsev_fire","lowsev_fire","mech_under","modsev_fire","rx_pile","last_dist_yr","last_dist_type","area_ha","ever.high","diff.1.to.2","resist_class"
"1628",1628,2607,0,0,0,2,1,0,2020,"modsev_fire",0.65,"never high sev",7,"High resistance"
"1629",1629,2608,0,0,0,2,1,0,2020,"modsev_fire",5.8,"never high sev",7,"High resistance"
"1630",1630,2621,0,0,0,2,1,0,2020,"modsev_fire",0.09,"never high sev",7,"High resistance"
"1631",1631,2622,0,0,0,1,1,1,2020,"modsev_fire",0.02,"never high sev",7,"High resistance"
"1632",1632,2623,0,0,0,1,1,1,2020,"modsev_fire",0.02,"never high sev",7,"High resistance"
"1633",1633,2624,0,0,0,2,1,0,2020,"modsev_fire",0.08,"never high sev",7,"High resistance"
"1634",1634,2627,0,0,0,2,1,0,2020,"modsev_fire",1.97,"never high sev",7,"High resistance"
"1635",1635,2628,0,0,0,3,0,0,2013,"mech_under",0.04,"never high sev",24,"Low resistance"
"1636",1636,2639,0,0,0,2,0,1,2013,"mech_under",0.08,"never high sev",1,"High resistance"
"1637",1637,2640,0,0,0,2,0,0,2013,"mech_under",0.05,"never high sev",49,"Low resistance"
"1638",1638,2641,0,0,0,3,0,0,2013,"mech_under",0.08,"never high sev",24,"Low resistance"
"1639",1639,2644,0,0,0,2,0,1,2013,"mech_under",0.34,"never high sev",1,"High resistance"
"1640",1640,2645,0,0,0,2,1,0,2020,"modsev_fire",0.06,"never high sev",7,"High resistance"
"1641",1641,2647,0,0,0,2,0,1,2013,"mech_under",0,"never high sev",1,"High resistance"
"1642",1642,2648,0,0,0,2,0,1,2013,"mech_under",0.82,"never high sev",1,"High resistance"
"1643",1643,2651,0,0,0,2,0,1,2013,"mech_under",0.19,"never high sev",1,"High resistance"
"1644",1644,2652,0,0,0,1,1,1,2020,"modsev_fire",0.07,"never high sev",7,"High resistance"
"1645",1645,2653,0,0,0,2,0,0,2013,"mech_under",0.01,"never high sev",20,"Low resistance"
"1646",1646,2655,0,0,0,2,0,0,2013,"mech_under",1.87,"never high sev",24,"Low resistance"
"1647",1647,2656,0,0,0,1,1,0,2020,"modsev_fire",2.83,"never high sev",7,"High resistance"
"1648",1648,2661,0,0,0,1,0,1,2013,"mech_under",0.9,"never high sev",1,"High resistance"
"1649",1649,2662,0,0,0,2,0,0,2013,"mech_under",0.99,"never high sev",30,"Low resistance"
"1650",1650,2663,0,0,0,1,0,0,2013,"mech_under",6.93,"never high sev",2013,"Low resistance"
"1651",1651,2678,0,0,0,1,1,1,2020,"modsev_fire",0.13,"never high sev",7,"High resistance"
"1652",1652,2679,0,0,0,1,1,1,2020,"modsev_fire",2.58,"never high sev",7,"High resistance"
"1653",1653,2685,0,0,0,1,1,1,2020,"modsev_fire",0.39,"never high sev",7,"High resistance"
"1654",1654,2686,0,0,0,2,0,1,2013,"rx_pile",2.07,"never high sev",1,"High resistance"
"1655",1655,2688,0,0,0,2,0,1,2013,"rx_pile",0,"never high sev",1,"High resistance"
"1656",1656,2690,0,0,0,1,0,2,2013,"rx_pile",0.26,"never high sev",1,"High resistance"
"1657",1657,2691,0,0,0,2,0,1,2013,"rx_pile",0.63,"never high sev",1,"High resistance"
"1658",1658,2693,0,0,0,1,1,1,2020,"modsev_fire",0.14,"never high sev",7,"High resistance"
"1659",1659,2695,0,0,0,1,0,2,2013,"rx_pile",0.17,"never high sev",1,"High resistance"
"1660",1660,2697,0,0,0,2,0,1,2013,"rx_pile",0.65,"never high sev",1,"High resistance"
"1661",1661,2698,0,0,0,1,0,2,2013,"rx_pile",0.06,"never high sev",1,"High resistance"
"1662",1662,2703,0,0,0,2,0,1,2013,"rx_pile",2.42,"never high sev",1,"High resistance"
"1663",1663,2713,0,0,0,1,0,2,2013,"rx_pile",0.31,"never high sev",1,"High resistance"
"1664",1664,2716,0,0,0,1,0,2,2013,"rx_pile",0.02,"never high sev",1,"High resistance"
"1665",1665,2721,0,0,0,1,0,2,2013,"rx_pile",0,"never high sev",1,"High resistance"
"1666",1666,2728,0,0,0,1,0,2,2013,"rx_pile",0.01,"never high sev",1,"High resistance"
"1667",1667,2737,0,0,0,1,0,2,2013,"rx_pile",0.07,"never high sev",1,"High resistance"
"1668",1668,2750,0,0,0,1,1,1,2020,"modsev_fire",0.18,"never high sev",7,"High resistance"
"1669",1669,2763,0,0,0,1,1,0,2015,"modsev_fire",0.11,"never high sev",1,"High resistance"
"1670",1670,2765,0,0,0,1,0,0,2014,"mech_under",0,"never high sev",2014,"Low resistance"
"1671",1671,2804,0,0,0,2,1,0,2017,"modsev_fire",1.29,"never high sev",2,"High resistance"
"1672",1672,2805,0,0,0,2,1,0,2017,"modsev_fire",2.44,"never high sev",2,"High resistance"
"1673",1673,2815,0,0,0,1,1,0,2017,"modsev_fire",38.87,"never high sev",2,"High resistance"
"1674",1674,2821,0,0,0,2,0,0,2015,"mech_under",0.93,"never high sev",3,"Low resistance"
"1675",1675,2823,0,0,0,1,0,0,2015,"mech_under",0.02,"never high sev",2015,"Low resistance"
"1676",1676,2845,0,0,0,2,1,0,2017,"modsev_fire",1.13,"never high sev",1,"High resistance"
"1677",1677,2852,0,0,0,2,1,0,2017,"modsev_fire",1.33,"never high sev",1,"High resistance"
"1678",1678,2856,0,0,0,2,1,0,2017,"modsev_fire",0.23,"never high sev",1,"High resistance"
"1679",1679,2860,0,0,0,2,1,0,2020,"modsev_fire",0.69,"never high sev",4,"High resistance"
"1680",1680,2861,0,0,0,1,1,1,2020,"modsev_fire",0.27,"never high sev",4,"High resistance"
"1681",1681,2867,0,0,0,3,0,0,2016,"mech_under",0.73,"never high sev",24,"Low resistance"
"1682",1682,2870,0,0,0,2,0,1,2016,"mech_under",0.06,"never high sev",4,"High resistance"
"1683",1683,2872,0,0,0,1,1,1,2020,"modsev_fire",0.13,"never high sev",4,"High resistance"
"1684",1684,2875,0,0,0,1,1,1,2020,"modsev_fire",0,"never high sev",4,"High resistance"
"1685",1685,2880,0,0,0,3,0,0,2016,"mech_under",0,"never high sev",24,"Low resistance"
"1686",1686,2881,0,0,0,2,1,0,2020,"modsev_fire",0.09,"never high sev",4,"High resistance"
"1687",1687,2891,0,0,0,2,0,0,2016,"mech_under",12.54,"never high sev",30,"Low resistance"
"1688",1688,2916,0,0,0,2,0,0,2016,"mech_under",0.36,"never high sev",1,"Low resistance"
"1689",1689,2919,0,0,0,1,1,0,2017,"modsev_fire",5.26,"never high sev",1,"High resistance"
"1690",1690,2928,0,0,0,1,1,0,2022,"modsev_fire",0.01,"never high sev",6,"High resistance"
"1691",1691,2930,0,0,0,1,0,0,2016,"mech_under",0.55,"never high sev",2016,"Low resistance"
"1692",1692,2939,0,0,0,2,0,1,2016,"rx_pile",1.74,"never high sev",3,"High resistance"
"1693",1693,2941,0,0,0,1,0,2,2016,"rx_pile",1.13,"never high sev",3,"High resistance"
"1694",1694,2942,0,0,0,2,0,1,2016,"rx_pile",0.42,"never high sev",3,"High resistance"
"1695",1695,2944,0,0,0,1,0,1,2016,"rx_pile",0.32,"never high sev",3,"High resistance"
"1696",1696,2945,0,0,0,1,0,2,2016,"rx_pile",0.08,"never high sev",3,"High resistance"
"1697",1697,2947,0,0,0,1,1,1,2020,"modsev_fire",0,"never high sev",4,"High resistance"
"1698",1698,2956,0,0,0,2,0,1,2016,"rx_pile",0.65,"never high sev",3,"High resistance"
"1699",1699,2958,0,0,0,1,0,2,2016,"rx_pile",0.13,"never high sev",3,"High resistance"
"1700",1700,2961,0,0,0,2,0,1,2016,"rx_pile",11.3,"never high sev",3,"High resistance"
"1701",1701,2963,0,0,0,1,0,2,2016,"rx_pile",2.22,"never high sev",3,"High resistance"
"1702",1702,2971,0,0,0,1,0,2,2016,"rx_pile",0,"never high sev",3,"High resistance"
"1703",1703,2975,0,0,0,1,0,2,2016,"rx_pile",0.09,"never high sev",3,"High resistance"
"1704",1704,2977,0,0,0,1,0,2,2016,"rx_pile",0.07,"never high sev",3,"High resistance"
"1705",1705,2996,0,0,0,1,1,1,2020,"modsev_fire",0,"never high sev",4,"High resistance"
"1706",1706,2997,0,0,0,1,1,1,2020,"modsev_fire",0.02,"never high sev",4,"High resistance"
"1707",1707,3014,0,0,0,1,1,1,2021,"modsev_fire",0.16,"never high sev",5,"High resistance"
"1708",1708,3032,0,0,0,1,1,1,2021,"modsev_fire",43.31,"never high sev",5,"High resistance"
"1709",1709,3049,0,0,0,1,1,1,2021,"modsev_fire",0.03,"never high sev",5,"High resistance"
"1710",1710,3051,0,0,0,1,1,1,2021,"modsev_fire",0.22,"never high sev",5,"High resistance"
"1711",1711,3060,0,0,0,1,1,1,2021,"modsev_fire",5.74,"never high sev",5,"High resistance"
"1712",1712,3063,0,0,0,1,1,1,2021,"modsev_fire",0,"never high sev",5,"High resistance"
"1713",1713,3064,0,0,0,1,1,1,2021,"modsev_fire",0,"never high sev",5,"High resistance"
"1714",1714,3065,0,0,0,1,1,1,2021,"modsev_fire",0.07,"never high sev",5,"High resistance"
"1715",1715,3089,0,0,0,1,1,1,2021,"modsev_fire",0.23,"never high sev",5,"High resistance"
"1716",1716,3093,0,0,0,1,1,1,2021,"modsev_fire",0.4,"never high sev",5,"High resistance"
"1717",1717,3102,0,0,0,1,1,1,2021,"modsev_fire",0.4,"never high sev",5,"High resistance"
"1718",1718,3104,0,0,0,1,1,1,2021,"modsev_fire",0.01,"never high sev",5,"High resistance"
"1719",1719,3108,0,0,0,1,1,1,2021,"modsev_fire",0.04,"never high sev",5,"High resistance"
"1720",1720,3162,0,0,0,1,0,1,2016,"rx_pile",0.55,"never high sev",2,"High resistance"
"1721",1721,3167,0,0,0,2,0,0,2017,"mech_under",0,"never high sev",44,"Low resistance"
"1722",1722,3170,0,0,0,1,1,0,2021,"modsev_fire",0.06,"never high sev",4,"High resistance"
"1723",1723,3176,0,0,0,2,1,0,2021,"modsev_fire",0.91,"never high sev",4,"High resistance"
"1724",1724,3199,0,0,0,2,1,0,2021,"modsev_fire",0.41,"never high sev",4,"High resistance"
"1725",1725,3204,0,0,0,3,0,0,2017,"mech_under",0.95,"never high sev",1,"Low resistance"
"1726",1726,3205,0,0,0,2,0,0,2017,"mech_under",0.03,"never high sev",1,"Low resistance"
"1727",1727,3210,0,0,0,1,1,0,2017,"mech_under",0.35,"never high sev",2,"High resistance"
"1728",1728,3211,0,0,0,1,0,0,2017,"mech_under",7.08,"never high sev",2017,"Low resistance"
"1729",1729,3219,0,0,0,1,0,2,2017,"rx_pile",0.02,"never high sev",1,"High resistance"
"1730",1730,3225,0,0,0,1,1,1,2017,"modsev_fire",0,"never high sev",1,"High resistance"
"1731",1731,3227,0,0,0,1,0,2,2017,"rx_pile",3.57,"never high sev",1,"High resistance"
"1732",1732,3233,0,0,0,1,1,1,2017,"modsev_fire",0.68,"never high sev",1,"High resistance"
"1733",1733,3237,0,0,0,2,0,1,2017,"rx_pile",1.15,"never high sev",26,"Moderate resistance"
"1734",1734,3243,0,0,0,1,0,1,2017,"rx_pile",0.49,"never high sev",44,"Moderate resistance"
"1735",1735,3245,0,0,0,1,0,2,2017,"rx_pile",9.2,"never high sev",1,"High resistance"
"1736",1736,3248,0,0,0,1,0,2,2017,"rx_pile",1.76,"never high sev",1,"High resistance"
"1737",1737,3249,0,0,0,1,0,1,2017,"rx_pile",0.27,"never high sev",1,"High resistance"
"1738",1738,3290,0,0,0,1,0,2,2017,"rx_pile",0,"never high sev",1,"High resistance"
"1739",1739,3324,0,0,0,1,1,0,2018,"mech_under",0.01,"never high sev",2,"High resistance"
"1740",1740,3330,0,0,0,2,0,0,2018,"mech_under",0.13,"never high sev",29,"Low resistance"
"1741",1741,3335,0,0,0,2,0,1,2018,"mech_under",0,"never high sev",6,"High resistance"
"1742",1742,3349,0,0,0,2,0,1,2018,"mech_under",0.17,"never high sev",6,"High resistance"
"1743",1743,3393,0,0,0,2,0,1,2018,"mech_under",0,"never high sev",6,"High resistance"
"1744",1744,3394,0,0,0,3,0,0,2018,"mech_under",0.12,"never high sev",35,"Low resistance"
"1745",1745,3397,0,0,0,3,0,0,2018,"mech_under",0.78,"never high sev",65,"Low resistance"
"1746",1746,3399,0,0,0,2,0,0,2018,"mech_under",0.12,"never high sev",65,"Low resistance"
"1747",1747,3401,0,0,0,2,1,0,2020,"modsev_fire",0.06,"never high sev",2,"High resistance"
"1748",1748,3406,0,0,0,2,0,1,2018,"mech_under",0.07,"never high sev",6,"High resistance"
"1749",1749,3414,0,0,0,2,0,1,2018,"mech_under",0.13,"never high sev",6,"High resistance"
"1750",1750,3417,0,0,0,2,1,0,2020,"modsev_fire",0.97,"never high sev",2,"High resistance"
"1751",1751,3422,0,0,0,2,1,0,2020,"modsev_fire",0.11,"never high sev",2,"High resistance"
"1752",1752,3423,0,0,0,2,0,0,2018,"mech_under",0.01,"never high sev",57,"Low resistance"
"1753",1753,3424,0,0,0,2,1,0,2020,"modsev_fire",0.35,"never high sev",2,"High resistance"
"1754",1754,3430,0,0,0,2,1,0,2020,"modsev_fire",0.1,"never high sev",2,"High resistance"
"1755",1755,3434,0,0,0,3,0,0,2018,"mech_under",0.55,"never high sev",35,"Low resistance"
"1756",1756,3437,0,0,0,2,0,1,2018,"mech_under",0.5,"never high sev",6,"High resistance"
"1757",1757,3444,0,0,0,2,1,0,2020,"modsev_fire",0.02,"never high sev",2,"High resistance"
"1758",1758,3449,0,0,0,3,0,0,2018,"mech_under",0,"never high sev",25,"Low resistance"
"1759",1759,3451,0,0,0,2,1,0,2020,"modsev_fire",0.01,"never high sev",2,"High resistance"
"1760",1760,3460,0,0,0,2,1,0,2020,"modsev_fire",0.02,"never high sev",2,"High resistance"
"1761",1761,3466,0,0,0,2,1,0,2018,"mech_under",0.03,"never high sev",1,"High resistance"
"1762",1762,3473,0,0,0,1,1,0,2020,"modsev_fire",0.61,"never high sev",2,"High resistance"
"1763",1763,3480,0,0,0,2,1,0,2020,"modsev_fire",0.1,"never high sev",2,"High resistance"
"1764",1764,3482,0,0,0,2,1,0,2020,"modsev_fire",0.3,"never high sev",2,"High resistance"
"1765",1765,3484,0,0,0,1,1,1,2020,"modsev_fire",0.09,"never high sev",2,"High resistance"
"1766",1766,3489,0,0,0,2,0,1,2018,"mech_under",0.11,"never high sev",6,"High resistance"
"1767",1767,3490,0,0,0,2,1,0,2020,"modsev_fire",0.08,"never high sev",2,"High resistance"
"1768",1768,3492,0,0,0,2,0,1,2018,"mech_under",0.12,"never high sev",6,"High resistance"
"1769",1769,3502,0,0,0,3,0,0,2018,"mech_under",0,"never high sev",5,"Low resistance"
"1770",1770,3505,0,0,0,2,0,0,2018,"mech_under",0,"never high sev",5,"Low resistance"
"1771",1771,3515,0,0,0,2,1,0,2020,"modsev_fire",0.06,"never high sev",2,"High resistance"
"1772",1772,3520,0,0,0,2,1,0,2020,"modsev_fire",0.03,"never high sev",2,"High resistance"
"1773",1773,3528,0,0,0,2,0,1,2018,"mech_under",0,"never high sev",6,"High resistance"
"1774",1774,3531,0,0,0,1,0,2,2018,"mech_under",0,"never high sev",2,"High resistance"
"1775",1775,3535,0,0,0,1,0,2,2018,"mech_under",0,"never high sev",2,"High resistance"
"1776",1776,3539,0,0,0,1,0,2,2018,"mech_under",0,"never high sev",2,"High resistance"
"1777",1777,3560,0,0,0,2,0,1,2018,"mech_under",0,"never high sev",6,"High resistance"
"1778",1778,3595,0,0,0,3,0,0,2018,"mech_under",0.18,"never high sev",29,"Low resistance"
"1779",1779,3603,0,0,0,2,0,0,2018,"mech_under",0.52,"never high sev",47,"Low resistance"
"1780",1780,3605,0,0,0,2,0,1,2018,"mech_under",0.15,"never high sev",6,"High resistance"
"1781",1781,3616,0,0,0,2,0,1,2018,"mech_under",0,"never high sev",6,"High resistance"
"1782",1782,3617,0,0,0,2,1,0,2020,"modsev_fire",0.26,"never high sev",2,"High resistance"
"1783",1783,3619,0,0,0,2,1,0,2020,"modsev_fire",5.08,"never high sev",2,"High resistance"
"1784",1784,3620,0,0,0,2,0,1,2018,"mech_under",0.02,"never high sev",6,"High resistance"
"1785",1785,3621,0,0,0,1,1,1,2020,"modsev_fire",0.01,"never high sev",2,"High resistance"
"1786",1786,3623,0,0,0,2,1,0,2020,"modsev_fire",0.15,"never high sev",2,"High resistance"
"1787",1787,3625,0,0,0,3,0,0,2018,"mech_under",0.22,"never high sev",35,"Low resistance"
"1788",1788,3628,0,0,0,2,1,0,2020,"modsev_fire",3.07,"never high sev",2,"High resistance"
"1789",1789,3631,0,0,0,2,0,1,2018,"mech_under",0,"never high sev",6,"High resistance"
"1790",1790,3632,0,0,0,2,0,0,2018,"mech_under",0.03,"never high sev",25,"Low resistance"
"1791",1791,3640,0,0,0,2,1,0,2020,"modsev_fire",0.01,"never high sev",2,"High resistance"
"1792",1792,3641,0,0,0,2,1,0,2020,"modsev_fire",0.75,"never high sev",2,"High resistance"
"1793",1793,3652,0,0,0,2,1,0,2020,"modsev_fire",3.16,"never high sev",2,"High resistance"
"1794",1794,3655,0,0,0,2,0,0,2018,"mech_under",2.38,"never high sev",66,"Low resistance"
"1795",1795,3657,0,0,0,2,1,0,2020,"modsev_fire",0.68,"never high sev",2,"High resistance"
"1796",1796,3660,0,0,0,3,0,0,2018,"mech_under",1,"never high sev",56,"Low resistance"
"1797",1797,3661,0,0,0,2,1,0,2020,"modsev_fire",0.91,"never high sev",2,"High resistance"
"1798",1798,3663,0,0,0,2,0,1,2018,"mech_under",0.09,"never high sev",6,"High resistance"
"1799",1799,3665,0,0,0,2,1,0,2020,"modsev_fire",0.65,"never high sev",2,"High resistance"
"1800",1800,3666,0,0,0,2,1,0,2020,"modsev_fire",0.08,"never high sev",2,"High resistance"
"1801",1801,3672,0,0,0,2,1,0,2020,"modsev_fire",0,"never high sev",2,"High resistance"
"1802",1802,3680,0,0,0,2,1,0,2020,"modsev_fire",0.28,"never high sev",2,"High resistance"
"1803",1803,3688,0,0,0,2,1,0,2020,"modsev_fire",0.37,"never high sev",2,"High resistance"
"1804",1804,3691,0,0,0,2,1,0,2020,"modsev_fire",0.45,"never high sev",2,"High resistance"
"1805",1805,3694,0,0,0,2,1,0,2020,"modsev_fire",0.55,"never high sev",2,"High resistance"
"1806",1806,3697,0,0,0,2,1,0,2020,"modsev_fire",0.65,"never high sev",2,"High resistance"
"1807",1807,3699,0,0,0,2,1,0,2020,"modsev_fire",0.28,"never high sev",2,"High resistance"
"1808",1808,3705,0,0,0,2,1,0,2020,"modsev_fire",1.22,"never high sev",2,"High resistance"
"1809",1809,3706,0,0,0,2,1,0,2020,"modsev_fire",0.32,"never high sev",2,"High resistance"
"1810",1810,3707,0,0,0,2,0,1,2018,"mech_under",0.02,"never high sev",6,"High resistance"
"1811",1811,3708,0,0,0,1,1,1,2020,"modsev_fire",0.04,"never high sev",2,"High resistance"
"1812",1812,3713,0,0,0,2,1,0,2020,"modsev_fire",0.01,"never high sev",2,"High resistance"
"1813",1813,3714,0,0,0,2,1,0,2020,"modsev_fire",0.24,"never high sev",2,"High resistance"
"1814",1814,3716,0,0,0,2,1,0,2020,"modsev_fire",0.3,"never high sev",2,"High resistance"
"1815",1815,3722,0,0,0,2,0,0,2018,"mech_under",0.16,"never high sev",32,"Low resistance"
"1816",1816,3723,0,0,0,2,1,0,2021,"modsev_fire",1.69,"never high sev",3,"High resistance"
"1817",1817,3725,0,0,0,1,0,1,2018,"mech_under",0.13,"never high sev",6,"High resistance"
"1818",1818,3726,0,0,0,2,0,0,2018,"mech_under",1.31,"never high sev",35,"Low resistance"
"1819",1819,3727,0,0,0,2,0,0,2018,"mech_under",0.18,"never high sev",1,"Low resistance"
"1820",1820,3736,0,0,0,2,1,0,2021,"modsev_fire",0.06,"never high sev",3,"High resistance"
"1821",1821,3744,0,0,0,2,1,0,2021,"modsev_fire",0.08,"never high sev",3,"High resistance"
"1822",1822,3747,0,0,0,2,0,1,2018,"mech_under",1.07,"never high sev",1,"High resistance"
"1823",1823,3748,0,0,0,2,1,0,2021,"modsev_fire",0.26,"never high sev",3,"High resistance"
"1824",1824,3750,0,0,0,2,0,1,2018,"mech_under",0.82,"never high sev",1,"High resistance"
"1825",1825,3751,0,0,0,2,0,1,2018,"mech_under",0,"never high sev",1,"High resistance"
"1826",1826,3757,0,0,0,2,1,0,2018,"mech_under",0.05,"never high sev",3,"High resistance"
"1827",1827,3763,0,0,0,1,1,0,2018,"mech_under",20.25,"never high sev",3,"High resistance"
"1828",1828,3767,0,0,0,1,1,1,2018,"mech_under",0.12,"never high sev",3,"High resistance"
"1829",1829,3770,0,0,0,1,1,0,2018,"mech_under",0.04,"never high sev",1,"High resistance"
"1830",1830,3778,0,0,0,1,0,0,2018,"mech_under",11.18,"never high sev",2018,"Low resistance"
"1831",1831,3931,0,0,0,2,0,1,2018,"rx_pile",1.23,"never high sev",6,"High resistance"
"1832",1832,3946,0,0,0,1,1,1,2020,"modsev_fire",1.7,"never high sev",2,"High resistance"
"1833",1833,3951,0,0,0,1,0,2,2018,"rx_pile",0.49,"never high sev",6,"High resistance"
"1834",1834,3957,0,0,0,2,0,1,2018,"rx_pile",2.37,"never high sev",6,"High resistance"
"1835",1835,3968,0,0,0,1,0,2,2018,"rx_pile",0.07,"never high sev",6,"High resistance"
"1836",1836,3976,0,0,0,2,0,1,2018,"rx_pile",1.03,"never high sev",6,"High resistance"
"1837",1837,3978,0,0,0,1,0,2,2018,"rx_pile",0.11,"never high sev",6,"High resistance"
"1838",1838,3993,0,0,0,1,1,1,2020,"modsev_fire",0.11,"never high sev",2,"High resistance"
"1839",1839,4019,0,0,0,1,1,1,2020,"modsev_fire",0.17,"never high sev",2,"High resistance"
"1840",1840,4028,0,0,0,1,0,1,2018,"rx_pile",0.15,"never high sev",27,"Moderate resistance"
"1841",1841,4029,0,0,0,1,0,1,2018,"rx_pile",0.82,"never high sev",26,"Moderate resistance"
"1842",1842,4030,0,0,0,2,0,1,2018,"rx_pile",0.01,"never high sev",26,"Moderate resistance"
"1843",1843,4056,0,0,0,1,0,1,2018,"rx_pile",0.01,"never high sev",57,"Moderate resistance"
"1844",1844,4061,0,0,0,2,0,1,2018,"rx_pile",0.5,"never high sev",27,"Moderate resistance"
"1845",1845,4067,0,0,0,2,0,1,2018,"rx_pile",0.01,"never high sev",1,"High resistance"
"1846",1846,4068,0,0,0,1,0,1,2018,"rx_pile",0.84,"never high sev",45,"Moderate resistance"
"1847",1847,4070,0,0,0,1,0,1,2018,"rx_pile",0.36,"never high sev",49,"Moderate resistance"
"1848",1848,4087,0,0,0,1,0,1,2018,"rx_pile",2.37,"never high sev",1,"High resistance"
"1849",1849,4094,0,0,0,2,0,1,2018,"rx_pile",2.08,"never high sev",1,"High resistance"
"1850",1850,4119,0,0,0,2,0,0,2019,"mech_under",0.07,"never high sev",1,"Low resistance"
"1851",1851,4123,0,0,0,2,0,0,2019,"mech_under",5.22,"never high sev",2,"Low resistance"
"1852",1852,4130,0,0,0,1,1,1,2021,"modsev_fire",0.01,"never high sev",2,"High resistance"
"1853",1853,4148,0,0,0,1,1,1,2021,"modsev_fire",0.01,"never high sev",2,"High resistance"
"1854",1854,4158,0,0,0,2,0,0,2019,"mech_under",2.12,"never high sev",3,"Low resistance"
"1855",1855,4161,0,0,0,2,0,1,2019,"mech_under",0.3,"never high sev",1,"High resistance"
"1856",1856,4162,0,0,0,2,0,1,2019,"mech_under",0.13,"never high sev",3,"High resistance"
"1857",1857,4214,0,0,0,1,1,1,2020,"modsev_fire",0,"never high sev",1,"High resistance"
"1858",1858,4230,0,0,0,1,0,2,2019,"rx_pile",0,"never high sev",3,"High resistance"
"1859",1859,4247,0,0,0,1,0,2,2019,"rx_pile",0,"never high sev",3,"High resistance"
"1860",1860,4254,0,0,0,1,0,2,2019,"rx_pile",0,"never high sev",1,"High resistance"
"1861",1861,4269,0,0,0,1,0,2,2019,"rx_pile",0,"never high sev",1,"High resistance"
"1862",1862,4271,0,0,0,1,0,2,2019,"rx_pile",0,"never high sev",3,"High resistance"
"1863",1863,4274,0,0,0,1,0,2,2019,"rx_pile",0,"never high sev",6,"High resistance"
"1864",1864,4278,0,0,0,1,1,1,2020,"modsev_fire",0,"never high sev",1,"High resistance"
