"","X","resist_id","combo_fire_mech","highsev_fire","lowsev_fire","mech_under","modsev_fire","rx_pile","last_trt","area_ha","ever.high","diff.1.to.2","resist_class"
"2891",2891,1282,0,0,0,0,0,2,2003,0.02,NA,21,"Faded resistance"
"2892",2892,1284,0,0,0,0,0,2,2003,0,NA,2,"Faded resistance"
"2893",2893,1290,0,0,0,0,0,3,2003,0,NA,4,"Faded resistance"
"2894",2894,1291,0,0,0,0,0,2,2003,0,NA,15,"Faded resistance"
"2895",2895,1292,0,0,0,0,0,3,2003,0.01,NA,4,"Faded resistance"
"2896",2896,1296,0,0,0,0,0,3,2003,0,NA,1,"Faded resistance"
"2897",2897,1297,0,0,0,0,0,2,2003,0.04,NA,12,"Faded resistance"
"2898",2898,1298,0,0,0,0,0,2,2003,0,NA,6,"Faded resistance"
"2899",2899,1299,0,0,0,0,0,2,2003,207.64,NA,8,"Faded resistance"
"2900",2900,1300,0,0,0,0,0,2,2003,2.05,NA,4,"Faded resistance"
"2901",2901,1301,0,0,0,0,0,2,2003,0,NA,19,"Faded resistance"
"2902",2902,1302,0,0,0,0,0,2,2003,0.01,NA,13,"Faded resistance"
"2903",2903,1303,0,0,0,0,0,2,2003,0,NA,10,"Faded resistance"
"2904",2904,1304,0,0,0,0,0,2,2003,0,NA,28,"Faded resistance"
"2905",2905,1305,0,0,0,0,0,2,2003,0,NA,20,"Faded resistance"
"2906",2906,1307,0,0,0,0,0,3,2003,0.19,NA,4,"Faded resistance"
"2907",2907,1308,0,0,0,0,0,3,2003,0.04,NA,4,"Faded resistance"
"2908",2908,1309,0,0,0,0,0,3,2003,0,NA,19,"Faded resistance"
"2909",2909,1310,0,0,0,0,0,3,2003,0,NA,4,"Faded resistance"
"2910",2910,1312,0,0,0,0,0,3,2003,0,NA,14,"Faded resistance"
"2911",2911,1313,0,0,0,0,0,3,2003,0.35,NA,4,"Faded resistance"
"2912",2912,1314,0,0,0,0,0,3,2003,0,NA,4,"Faded resistance"
"2913",2913,1315,0,0,0,0,0,3,2003,0,NA,4,"Faded resistance"
"2914",2914,1317,0,0,0,0,0,1,2003,22.98,NA,2003,"Faded resistance"
"2915",2915,1326,0,0,0,0,0,3,2004,0.04,NA,5,"Faded resistance"
"2916",2916,1327,0,0,0,0,0,3,2004,0,NA,7,"Faded resistance"
"2917",2917,1329,0,0,0,0,0,3,2004,0.01,NA,5,"Faded resistance"
"2918",2918,1330,0,0,0,0,0,3,2004,0.23,NA,15,"Faded resistance"
"2919",2919,1331,0,0,0,0,0,3,2004,0.01,NA,7,"Faded resistance"
"2920",2920,1332,0,0,0,0,0,3,2004,0,NA,5,"Faded resistance"
"2921",2921,1333,0,0,0,0,0,2,2004,0.05,NA,16,"Faded resistance"
"2922",2922,1334,0,0,0,0,0,3,2004,0.15,NA,5,"Faded resistance"
"2923",2923,1335,0,0,0,0,0,3,2004,0.04,NA,5,"Faded resistance"
"2924",2924,1336,0,0,0,0,0,3,2004,0.14,NA,7,"Faded resistance"
"2925",2925,1337,0,0,0,0,0,3,2004,0.14,NA,13,"Faded resistance"
"2926",2926,1339,0,0,0,0,0,2,2004,0,NA,13,"Faded resistance"
"2927",2927,1342,0,0,0,0,0,2,2004,1.41,NA,22,"Faded resistance"
"2928",2928,1354,0,0,0,0,0,3,2004,0.13,NA,27,"Faded resistance"
"2929",2929,1360,0,0,0,0,0,2,2004,0.05,NA,34,"Faded resistance"
"2930",2930,1369,0,0,0,0,0,2,2004,0.12,NA,30,"Faded resistance"
"2931",2931,1372,0,0,0,0,0,3,2004,0.03,NA,30,"Faded resistance"
"2932",2932,1374,0,0,0,0,0,2,2004,0.02,NA,7,"Faded resistance"
"2933",2933,1375,0,0,0,0,0,2,2004,0.18,NA,5,"Faded resistance"
"2934",2934,1376,0,0,0,0,0,3,2004,0,NA,1,"Faded resistance"
"2935",2935,1377,0,0,0,0,0,2,2004,0,NA,20,"Faded resistance"
"2936",2936,1378,0,0,0,0,0,2,2004,3.64,NA,15,"Faded resistance"
"2937",2937,1379,0,0,0,0,0,3,2004,0,NA,5,"Faded resistance"
"2938",2938,1380,0,0,0,0,0,2,2004,4.45,NA,29,"Faded resistance"
"2939",2939,1381,0,0,0,0,0,3,2004,0,NA,1,"Faded resistance"
"2940",2940,1382,0,0,0,0,0,3,2004,0.01,NA,5,"Faded resistance"
"2941",2941,1383,0,0,0,0,0,3,2004,0.01,NA,5,"Faded resistance"
"2942",2942,1384,0,0,0,0,0,3,2004,0,NA,5,"Faded resistance"
"2943",2943,1385,0,0,0,0,0,3,2004,0,NA,1,"Faded resistance"
"2944",2944,1386,0,0,0,0,0,3,2004,0.33,NA,15,"Faded resistance"
"2945",2945,1387,0,0,0,0,0,3,2004,0,NA,5,"Faded resistance"
"2946",2946,1388,0,0,0,0,0,3,2004,1.16,NA,5,"Faded resistance"
"2947",2947,1389,0,0,0,0,0,3,2004,0.1,NA,1,"Faded resistance"
"2948",2948,1390,0,0,0,0,0,3,2004,0,NA,1,"Faded resistance"
"2949",2949,1391,0,0,0,0,0,3,2004,1.26,NA,15,"Faded resistance"
"2950",2950,1393,0,0,0,0,0,3,2004,0,NA,20,"Faded resistance"
"2951",2951,1397,0,0,0,0,0,3,2004,0,NA,5,"Faded resistance"
"2952",2952,1398,0,0,0,0,0,1,2004,1.17,NA,2004,"Faded resistance"
"2953",2953,1399,0,0,0,0,0,3,2005,0.49,NA,2,"Faded resistance"
"2954",2954,1400,0,0,0,0,0,3,2005,0.06,NA,3,"Faded resistance"
"2955",2955,1401,0,0,0,0,0,2,2005,0.17,NA,14,"Faded resistance"
"2956",2956,1402,0,0,0,0,0,2,2005,0.01,NA,3,"Faded resistance"
"2957",2957,1403,0,0,0,0,0,2,2005,2.56,NA,24,"Faded resistance"
"2958",2958,1404,0,0,0,0,0,2,2005,0.02,NA,25,"Faded resistance"
"2959",2959,1405,0,0,0,0,0,2,2005,0,NA,13,"Faded resistance"
"2960",2960,1411,0,0,0,0,0,2,2005,1.32,NA,2,"Faded resistance"
"2961",2961,1412,0,0,0,0,0,2,2005,0.49,NA,6,"Faded resistance"
"2962",2962,1414,0,0,0,0,0,1,2005,47.63,NA,2005,"Faded resistance"
"2963",2963,1439,0,0,0,0,0,2,2006,0.32,NA,37,"Faded resistance"
"2964",2964,1440,0,0,0,0,0,2,2006,3.74,NA,25,"Faded resistance"
"2965",2965,1453,0,0,0,0,0,3,2006,1.04,NA,29,"Faded resistance"
"2966",2966,1468,0,0,0,0,0,2,2006,0.42,NA,32,"Faded resistance"
"2967",2967,1481,0,0,0,0,0,2,2006,0,NA,3,"Faded resistance"
"2968",2968,1482,0,0,0,0,0,2,2006,0,NA,7,"Faded resistance"
"2969",2969,1483,0,0,0,0,0,3,2006,0,NA,3,"Faded resistance"
"2970",2970,1484,0,0,0,0,0,3,2006,0,NA,3,"Faded resistance"
"2971",2971,1485,0,0,0,0,0,2,2006,0,NA,13,"Faded resistance"
"2972",2972,1486,0,0,0,0,0,2,2006,0.98,NA,23,"Faded resistance"
"2973",2973,1487,0,0,0,0,0,3,2006,0,NA,13,"Faded resistance"
"2974",2974,1488,0,0,0,0,0,3,2006,0.02,NA,22,"Faded resistance"
"2975",2975,1489,0,0,0,0,0,3,2006,0,NA,3,"Faded resistance"
"2976",2976,1490,0,0,0,0,0,3,2006,0.01,NA,3,"Faded resistance"
"2977",2977,1494,0,0,0,0,0,3,2006,0,NA,7,"Faded resistance"
"2978",2978,1495,0,0,0,0,0,3,2006,0.01,NA,3,"Faded resistance"
"2979",2979,1496,0,0,0,0,0,1,2006,3.51,NA,2006,"Faded resistance"
"2980",2980,1535,0,0,0,0,0,2,2008,0.27,NA,14,"Faded resistance"
"2981",2981,1536,0,0,0,0,0,3,2008,0.12,NA,11,"Faded resistance"
"2982",2982,1539,0,0,0,0,0,3,2008,0.03,NA,9,"Faded resistance"
"2983",2983,1545,0,0,0,0,0,2,2008,0.04,NA,4,"Faded resistance"
"2984",2984,1546,0,0,0,0,0,2,2008,8.19,NA,11,"Faded resistance"
"2985",2985,1547,0,0,0,0,0,2,2008,0.01,NA,9,"Faded resistance"
"2986",2986,1548,0,0,0,0,0,2,2008,0.03,NA,29,"Faded resistance"
"2987",2987,1549,0,0,0,0,0,2,2008,6.21,NA,19,"Faded resistance"
"2988",2988,1550,0,0,0,0,0,2,2008,0.12,NA,18,"Faded resistance"
"2989",2989,1551,0,0,0,0,0,3,2008,0.1,NA,4,"Faded resistance"
"2990",2990,1552,0,0,0,0,0,2,2008,0.05,NA,15,"Faded resistance"
"2991",2991,1554,0,0,0,0,0,3,2008,3.04,NA,11,"Faded resistance"
"2992",2992,1555,0,0,0,0,0,3,2008,0,NA,2,"Faded resistance"
"2993",2993,1556,0,0,0,0,0,2,2008,0.1,NA,25,"Faded resistance"
"2994",2994,1558,0,0,0,0,0,3,2008,0.01,NA,2,"Faded resistance"
"2995",2995,1560,0,0,0,0,0,3,2008,0,NA,4,"Faded resistance"
"2996",2996,1561,0,0,0,0,0,3,2008,0.04,NA,4,"Faded resistance"
"2997",2997,1562,0,0,0,0,0,3,2008,0.02,NA,19,"Faded resistance"
"2998",2998,1563,0,0,0,0,0,1,2008,1.94,NA,2008,"Faded resistance"
"2999",2999,1586,0,0,0,0,0,3,2009,0.13,NA,25,"Faded resistance"
"3000",3000,1595,0,0,0,0,0,2,2009,0.75,NA,40,"Faded resistance"
"3001",3001,1598,0,0,0,0,0,2,2009,0.83,NA,29,"Faded resistance"
"3002",3002,1599,0,0,0,0,0,2,2009,0.09,NA,5,"Faded resistance"
"3003",3003,1601,0,0,0,0,0,2,2009,0,NA,14,"Faded resistance"
"3004",3004,1602,0,0,0,0,0,2,2009,8.32,NA,25,"Faded resistance"
"3005",3005,1603,0,0,0,0,0,1,2009,14.83,NA,2009,"Faded resistance"
"3006",3006,1613,0,0,0,0,0,2,2010,0.16,NA,25,"Moderate resistance"
"3007",3007,1619,0,0,0,0,0,3,2010,1.42,NA,26,"Moderate resistance"
"3008",3008,1625,0,0,0,0,0,3,2010,0.03,NA,1,"High resistance"
"3009",3009,1628,0,0,0,0,0,3,2010,0.01,NA,25,"Moderate resistance"
"3010",3010,1632,0,0,0,0,0,3,2010,0.15,NA,12,"High resistance"
"3011",3011,1634,0,0,0,0,0,3,2010,0.03,NA,12,"High resistance"
"3012",3012,1635,0,0,0,0,0,3,2010,0.01,NA,25,"Moderate resistance"
"3013",3013,1647,0,0,0,0,0,3,2010,0,NA,13,"High resistance"
"3014",3014,1651,0,0,0,0,0,3,2010,0.43,NA,12,"High resistance"
"3015",3015,1652,0,0,0,0,0,3,2010,0.02,NA,13,"High resistance"
"3016",3016,1654,0,0,0,0,0,3,2010,0,NA,13,"High resistance"
"3017",3017,1658,0,0,0,0,0,2,2010,0.64,NA,41,"Moderate resistance"
"3018",3018,1660,0,0,0,0,0,2,2010,0.47,NA,13,"High resistance"
"3019",3019,1661,0,0,0,0,0,2,2010,1.61,NA,26,"Moderate resistance"
"3020",3020,1663,0,0,0,0,0,2,2010,0.05,NA,31,"Moderate resistance"
"3021",3021,1664,0,0,0,0,0,1,2010,4.19,NA,2010,"Moderate resistance"
"3022",3022,1730,0,0,0,0,0,2,2011,0.09,NA,26,"Moderate resistance"
"3023",3023,1739,0,0,0,0,0,2,2011,0.01,NA,1,"High resistance"
"3024",3024,1741,0,0,0,0,0,3,2011,0.03,NA,1,"High resistance"
"3025",3025,1742,0,0,0,0,0,3,2011,8.81,NA,15,"High resistance"
"3026",3026,1743,0,0,0,0,0,3,2011,0.02,NA,7,"High resistance"
"3027",3027,1744,0,0,0,0,0,2,2011,0.01,NA,23,"Moderate resistance"
"3028",3028,1747,0,0,0,0,0,3,2011,0,NA,1,"High resistance"
"3029",3029,1749,0,0,0,0,0,3,2011,0,NA,1,"High resistance"
"3030",3030,1750,0,0,0,0,0,3,2011,0.01,NA,1,"High resistance"
"3031",3031,1752,0,0,0,0,0,3,2011,0.1,NA,13,"High resistance"
"3032",3032,1753,0,0,0,0,0,3,2011,0.02,NA,14,"High resistance"
"3033",3033,1754,0,0,0,0,0,3,2011,0.02,NA,1,"High resistance"
"3034",3034,1755,0,0,0,0,0,3,2011,0.01,NA,1,"High resistance"
"3035",3035,1757,0,0,0,0,0,3,2011,0.09,NA,13,"High resistance"
"3036",3036,1758,0,0,0,0,0,3,2011,0.23,NA,14,"High resistance"
"3037",3037,1760,0,0,0,0,0,3,2011,0.7,NA,13,"High resistance"
"3038",3038,1761,0,0,0,0,0,3,2011,0.01,NA,26,"Moderate resistance"
"3039",3039,1762,0,0,0,0,0,3,2011,32.3,NA,13,"High resistance"
"3040",3040,1763,0,0,0,0,0,3,2011,0.02,NA,13,"High resistance"
"3041",3041,1765,0,0,0,0,0,3,2011,0.38,NA,13,"High resistance"
"3042",3042,1768,0,0,0,0,0,3,2011,0,NA,13,"High resistance"
"3043",3043,1769,0,0,0,0,0,3,2011,0.05,NA,1,"High resistance"
"3044",3044,1770,0,0,0,0,0,3,2011,0.74,NA,14,"High resistance"
"3045",3045,1771,0,0,0,0,0,3,2011,0.04,NA,1,"High resistance"
"3046",3046,1772,0,0,0,0,0,3,2011,0,NA,1,"High resistance"
"3047",3047,1773,0,0,0,0,0,3,2011,17.04,NA,14,"High resistance"
"3048",3048,1774,0,0,0,0,0,3,2011,0.32,NA,14,"High resistance"
"3049",3049,1775,0,0,0,0,0,3,2011,0.07,NA,14,"High resistance"
"3050",3050,1776,0,0,0,0,0,3,2011,0,NA,14,"High resistance"
"3051",3051,1777,0,0,0,0,0,3,2011,0,NA,8,"High resistance"
"3052",3052,1779,0,0,0,0,0,3,2011,0,NA,8,"High resistance"
"3053",3053,1780,0,0,0,0,0,3,2011,0.04,NA,14,"High resistance"
"3054",3054,1781,0,0,0,0,0,3,2011,0.07,NA,10,"High resistance"
"3055",3055,1782,0,0,0,0,0,3,2011,0.24,NA,10,"High resistance"
"3056",3056,1783,0,0,0,0,0,3,2011,0,NA,8,"High resistance"
"3057",3057,1785,0,0,0,0,0,3,2011,0,NA,8,"High resistance"
"3058",3058,1786,0,0,0,0,0,3,2011,0,NA,8,"High resistance"
"3059",3059,1791,0,0,0,0,0,3,2011,1.2,NA,10,"High resistance"
"3060",3060,1792,0,0,0,0,0,3,2011,0.06,NA,10,"High resistance"
"3061",3061,1794,0,0,0,0,0,3,2011,0.8,NA,10,"High resistance"
"3062",3062,1795,0,0,0,0,0,3,2011,1.23,NA,13,"High resistance"
"3063",3063,1796,0,0,0,0,0,3,2011,0.03,NA,10,"High resistance"
"3064",3064,1797,0,0,0,0,0,3,2011,0.67,NA,10,"High resistance"
"3065",3065,1798,0,0,0,0,0,2,2011,0.06,NA,24,"Moderate resistance"
"3066",3066,1799,0,0,0,0,0,3,2011,0.32,NA,10,"High resistance"
"3067",3067,1800,0,0,0,0,0,3,2011,0,NA,8,"High resistance"
"3068",3068,1806,0,0,0,0,0,3,2011,0,NA,8,"High resistance"
"3069",3069,1807,0,0,0,0,0,2,2011,0.04,NA,10,"High resistance"
"3070",3070,1811,0,0,0,0,0,2,2011,2.94,NA,42,"Moderate resistance"
"3071",3071,1814,0,0,0,0,0,2,2011,0.3,NA,30,"Moderate resistance"
"3072",3072,1815,0,0,0,0,0,2,2011,4.65,NA,15,"High resistance"
"3073",3073,1816,0,0,0,0,0,2,2011,0.18,NA,29,"Moderate resistance"
"3074",3074,1828,0,0,0,0,0,3,2011,2.29,NA,34,"Moderate resistance"
"3075",3075,1833,0,0,0,0,0,3,2011,0,NA,29,"Moderate resistance"
"3076",3076,1845,0,0,0,0,0,3,2011,0.17,NA,35,"Moderate resistance"
"3077",3077,1862,0,0,0,0,0,2,2011,0.12,NA,7,"High resistance"
"3078",3078,1863,0,0,0,0,0,2,2011,0.01,NA,8,"High resistance"
"3079",3079,1864,0,0,0,0,0,2,2011,3.76,NA,14,"High resistance"
"3080",3080,1865,0,0,0,0,0,2,2011,0.98,NA,27,"Moderate resistance"
"3081",3081,1866,0,0,0,0,0,3,2011,0.02,NA,8,"High resistance"
"3082",3082,1867,0,0,0,0,0,2,2011,4.71,NA,13,"High resistance"
"3083",3083,1868,0,0,0,0,0,2,2011,0.25,NA,32,"Moderate resistance"
"3084",3084,1869,0,0,0,0,0,2,2011,0.04,NA,40,"Moderate resistance"
"3085",3085,1870,0,0,0,0,0,2,2011,0.02,NA,35,"Moderate resistance"
"3086",3086,1871,0,0,0,0,0,2,2011,15.5,NA,34,"Moderate resistance"
"3087",3087,1872,0,0,0,0,0,1,2011,5.29,NA,2011,"Moderate resistance"
"3088",3088,2156,0,0,0,0,0,2,2012,0,NA,27,"Moderate resistance"
"3089",3089,2212,0,0,0,0,0,2,2012,0.01,NA,1,"High resistance"
"3090",3090,2214,0,0,0,0,0,3,2012,0.11,NA,13,"High resistance"
"3091",3091,2218,0,0,0,0,0,3,2012,0.08,NA,9,"High resistance"
"3092",3092,2221,0,0,0,0,0,3,2012,0.33,NA,9,"High resistance"
"3093",3093,2222,0,0,0,0,0,3,2012,0.07,NA,9,"High resistance"
"3094",3094,2223,0,0,0,0,0,3,2012,4.19,NA,13,"High resistance"
"3095",3095,2224,0,0,0,0,0,3,2012,0.04,NA,10,"High resistance"
"3096",3096,2225,0,0,0,0,0,3,2012,0.03,NA,10,"High resistance"
"3097",3097,2226,0,0,0,0,0,3,2012,0,NA,10,"High resistance"
"3098",3098,2227,0,0,0,0,0,3,2012,4.78,NA,13,"High resistance"
"3099",3099,2228,0,0,0,0,0,3,2012,0.21,NA,13,"High resistance"
"3100",3100,2229,0,0,0,0,0,3,2012,0.11,NA,13,"High resistance"
"3101",3101,2230,0,0,0,0,0,2,2012,0.52,NA,10,"High resistance"
"3102",3102,2232,0,0,0,0,0,2,2012,2.36,NA,43,"Moderate resistance"
"3103",3103,2233,0,0,0,0,0,2,2012,32.12,NA,40,"Moderate resistance"
"3104",3104,2234,0,0,0,0,0,2,2012,0.15,NA,30,"Moderate resistance"
"3105",3105,2235,0,0,0,0,0,2,2012,0,NA,31,"Moderate resistance"
"3106",3106,2240,0,0,0,0,0,3,2012,0.01,NA,1,"High resistance"
"3107",3107,2241,0,0,0,0,0,3,2012,0.04,NA,1,"High resistance"
"3108",3108,2244,0,0,0,0,0,2,2012,0.11,NA,34,"Moderate resistance"
"3109",3109,2266,0,0,0,0,0,3,2012,0.31,NA,36,"Moderate resistance"
"3110",3110,2268,0,0,0,0,0,3,2012,0,NA,1,"High resistance"
"3111",3111,2271,0,0,0,0,0,3,2012,1.12,NA,36,"Moderate resistance"
"3112",3112,2275,0,0,0,0,0,3,2012,7.64,NA,36,"Moderate resistance"
"3113",3113,2278,0,0,0,0,0,3,2012,0.65,NA,36,"Moderate resistance"
"3114",3114,2279,0,0,0,0,0,3,2012,0.45,NA,35,"Moderate resistance"
"3115",3115,2283,0,0,0,0,0,3,2012,6.91,NA,35,"Moderate resistance"
"3116",3116,2284,0,0,0,0,0,3,2012,0,NA,1,"High resistance"
"3117",3117,2292,0,0,0,0,0,2,2012,0.09,NA,9,"High resistance"
"3118",3118,2294,0,0,0,0,0,2,2012,0.01,NA,15,"High resistance"
"3119",3119,2295,0,0,0,0,0,2,2012,0.02,NA,6,"High resistance"
"3120",3120,2296,0,0,0,0,0,2,2012,4.94,NA,13,"High resistance"
"3121",3121,2297,0,0,0,0,0,3,2012,0.31,NA,9,"High resistance"
"3122",3122,2299,0,0,0,0,0,2,2012,0.43,NA,37,"Moderate resistance"
"3123",3123,2300,0,0,0,0,0,2,2012,55.06,NA,36,"Moderate resistance"
"3124",3124,2301,0,0,0,0,0,2,2012,12.49,NA,35,"Moderate resistance"
"3125",3125,2302,0,0,0,0,0,3,2012,1.76,NA,35,"Moderate resistance"
"3126",3126,2303,0,0,0,0,0,1,2012,57.32,NA,2012,"Moderate resistance"
"3127",3127,2431,0,0,0,0,0,1,2013,0,NA,2013,"Moderate resistance"
"3128",3128,2449,0,0,0,0,0,3,2014,0.06,NA,13,"High resistance"
"3129",3129,2450,0,0,0,0,0,3,2014,0,NA,3,"High resistance"
"3130",3130,2451,0,0,0,0,0,3,2014,0.03,NA,3,"High resistance"
"3131",3131,2452,0,0,0,0,0,3,2014,0.02,NA,3,"High resistance"
"3132",3132,2453,0,0,0,0,0,3,2014,0,NA,11,"High resistance"
"3133",3133,2454,0,0,0,0,0,3,2014,0.3,NA,13,"High resistance"
"3134",3134,2455,0,0,0,0,0,3,2014,4.92,NA,13,"High resistance"
"3135",3135,2463,0,0,0,0,0,3,2014,0,NA,11,"High resistance"
"3136",3136,2465,0,0,0,0,0,2,2014,46.63,NA,13,"High resistance"
"3137",3137,2466,0,0,0,0,0,2,2014,0.03,NA,8,"High resistance"
"3138",3138,2467,0,0,0,0,0,2,2014,0,NA,11,"High resistance"
"3139",3139,2468,0,0,0,0,0,2,2014,0,NA,24,"Moderate resistance"
"3140",3140,2469,0,0,0,0,0,1,2014,8.94,NA,2014,"Moderate resistance"
"3141",3141,2504,0,0,0,0,0,2,2015,0.06,NA,3,"High resistance"
"3142",3142,2505,0,0,0,0,0,3,2015,0.04,NA,3,"High resistance"
"3143",3143,2508,0,0,0,0,0,2,2015,2.68,NA,13,"High resistance"
"3144",3144,2510,0,0,0,0,0,1,2015,1.31,NA,2015,"Moderate resistance"
"3145",3145,2665,0,0,0,0,0,2,2016,0,NA,47,"Moderate resistance"
"3146",3146,2741,0,0,0,0,0,2,2016,0,NA,10,"High resistance"
"3147",3147,2743,0,0,0,0,0,2,2016,11.81,NA,37,"Moderate resistance"
"3148",3148,2744,0,0,0,0,0,2,2016,0.53,NA,27,"Moderate resistance"
"3149",3149,2745,0,0,0,0,0,2,2016,0.04,NA,26,"Moderate resistance"
"3150",3150,2746,0,0,0,0,0,2,2016,0.82,NA,23,"Moderate resistance"
"3151",3151,2747,0,0,0,0,0,2,2016,1.01,NA,45,"Moderate resistance"
"3152",3152,2751,0,0,0,0,0,3,2016,0.01,NA,19,"Moderate resistance"
"3153",3153,2757,0,0,0,0,0,3,2016,0,NA,10,"High resistance"
"3154",3154,2758,0,0,0,0,0,3,2016,0.05,NA,23,"Moderate resistance"
"3155",3155,2759,0,0,0,0,0,3,2016,6.18,NA,10,"High resistance"
"3156",3156,2760,0,0,0,0,0,2,2016,0.01,NA,33,"Moderate resistance"
"3157",3157,2762,0,0,0,0,0,3,2016,0.03,NA,10,"High resistance"
"3158",3158,2764,0,0,0,0,0,3,2016,0.01,NA,17,"Moderate resistance"
"3159",3159,2766,0,0,0,0,0,3,2016,0.42,NA,10,"High resistance"
"3160",3160,2767,0,0,0,0,0,3,2016,0.04,NA,10,"High resistance"
"3161",3161,2768,0,0,0,0,0,3,2016,0,NA,10,"High resistance"
"3162",3162,2769,0,0,0,0,0,3,2016,0,NA,10,"High resistance"
"3163",3163,2770,0,0,0,0,0,3,2016,0,NA,10,"High resistance"
"3164",3164,2772,0,0,0,0,0,3,2016,0,NA,13,"High resistance"
"3165",3165,2773,0,0,0,0,0,3,2016,0,NA,8,"High resistance"
"3166",3166,2774,0,0,0,0,0,3,2016,0,NA,8,"High resistance"
"3167",3167,2775,0,0,0,0,0,3,2016,0,NA,27,"Moderate resistance"
"3168",3168,2776,0,0,0,0,0,3,2016,3.58,NA,37,"Moderate resistance"
"3169",3169,2777,0,0,0,0,0,3,2016,4.69,NA,21,"Moderate resistance"
"3170",3170,2781,0,0,0,0,0,1,2016,1.42,NA,2016,"Moderate resistance"
"3171",3171,2826,0,0,0,0,0,2,2017,0.01,NA,22,"Moderate resistance"
"3172",3172,2828,0,0,0,0,0,3,2017,0,NA,14,"High resistance"
"3173",3173,2831,0,0,0,0,0,2,2017,0.03,NA,46,"Moderate resistance"
"3174",3174,2832,0,0,0,0,0,2,2017,0.01,NA,42,"Moderate resistance"
"3175",3175,2833,0,0,0,0,0,3,2017,0,NA,13,"High resistance"
"3176",3176,2834,0,0,0,0,0,3,2017,0,NA,18,"Moderate resistance"
"3177",3177,2835,0,0,0,0,0,3,2017,0,NA,14,"High resistance"
"3178",3178,2836,0,0,0,0,0,3,2017,0,NA,13,"High resistance"
"3179",3179,2837,0,0,0,0,0,3,2017,0,NA,13,"High resistance"
"3180",3180,2839,0,0,0,0,0,3,2017,0,NA,13,"High resistance"
"3181",3181,2841,0,0,0,0,0,3,2017,0,NA,18,"Moderate resistance"
"3182",3182,2842,0,0,0,0,0,3,2017,0.04,NA,18,"Moderate resistance"
"3183",3183,2843,0,0,0,0,0,3,2017,0,NA,19,"Moderate resistance"
"3184",3184,2845,0,0,0,0,0,3,2017,0,NA,14,"High resistance"
"3185",3185,2846,0,0,0,0,0,3,2017,0,NA,18,"Moderate resistance"
"3186",3186,2847,0,0,0,0,0,3,2017,0,NA,19,"Moderate resistance"
"3187",3187,2848,0,0,0,0,0,3,2017,0,NA,19,"Moderate resistance"
"3188",3188,2850,0,0,0,0,0,3,2017,0.01,NA,18,"Moderate resistance"
"3189",3189,2851,0,0,0,0,0,3,2017,0.01,NA,18,"Moderate resistance"
"3190",3190,2852,0,0,0,0,0,3,2017,0,NA,18,"Moderate resistance"
"3191",3191,2853,0,0,0,0,0,3,2017,0,NA,22,"Moderate resistance"
"3192",3192,2854,0,0,0,0,0,3,2017,6.16,NA,22,"Moderate resistance"
"3193",3193,2855,0,0,0,0,0,3,2017,0,NA,1,"High resistance"
"3194",3194,2856,0,0,0,0,0,3,2017,0,NA,1,"High resistance"
"3195",3195,2859,0,0,0,0,0,2,2017,0,NA,1,"High resistance"
"3196",3196,2862,0,0,0,0,0,1,2017,0.38,NA,2017,"Moderate resistance"
"3197",3197,3427,0,0,0,0,0,2,2018,0,NA,6,"High resistance"
"3198",3198,3444,0,0,0,0,0,2,2018,0,NA,1,"High resistance"
"3199",3199,3446,0,0,0,0,0,2,2018,0.04,NA,42,"Moderate resistance"
"3200",3200,3447,0,0,0,0,0,2,2018,0,NA,41,"Moderate resistance"
"3201",3201,3448,0,0,0,0,0,3,2018,0,NA,41,"Moderate resistance"
"3202",3202,3449,0,0,0,0,0,3,2018,0,NA,28,"Moderate resistance"
"3203",3203,3450,0,0,0,0,0,3,2018,0,NA,28,"Moderate resistance"
"3204",3204,3451,0,0,0,0,0,1,2018,11.61,NA,2018,"Moderate resistance"
"3205",3205,3491,0,0,0,0,0,3,2019,0,NA,6,"High resistance"
"3206",3206,3493,0,0,0,0,0,3,2019,0,NA,3,"High resistance"
"3207",3207,3519,0,0,0,0,0,3,2019,0,NA,6,"High resistance"
"3208",3208,3555,0,0,0,0,0,3,2019,0,NA,1,"High resistance"
"3209",3209,3591,0,0,0,0,0,3,2019,0,NA,3,"High resistance"
"3210",3210,3606,0,0,0,0,0,3,2019,0,NA,6,"High resistance"
"3211",3211,3620,0,0,0,0,0,3,2019,0,NA,6,"High resistance"
"3212",3212,3678,0,0,0,0,0,2,2019,0.09,NA,31,"Moderate resistance"
"3213",3213,3679,0,0,0,0,0,3,2019,0.01,NA,7,"High resistance"
"3214",3214,3681,0,0,0,0,0,3,2019,0,NA,7,"High resistance"
"3215",3215,3683,0,0,0,0,0,3,2019,0,NA,16,"Moderate resistance"
"3216",3216,3690,0,0,0,0,0,3,2019,0.01,NA,7,"High resistance"
"3217",3217,3691,0,0,0,0,0,3,2019,0.01,NA,7,"High resistance"
"3218",3218,3692,0,0,0,0,0,3,2019,0,NA,7,"High resistance"
"3219",3219,3693,0,0,0,0,0,3,2019,1.81,NA,20,"Moderate resistance"
"3220",3220,3694,0,0,0,0,0,3,2019,0.02,NA,7,"High resistance"
"3221",3221,3695,0,0,0,0,0,3,2019,0.01,NA,17,"Moderate resistance"
"3222",3222,3696,0,0,0,0,0,3,2019,9.28,NA,17,"Moderate resistance"
