tree_id,grove,postfire_status,prefire_status,survey_year,fire_yr,measure_delay,fire_id,burnsev,source,geometry
SRLAC311,Alder Creek,1,1,2021,2020,1,2020CASTLE,2,"UCB, Hardlund","c(123175.515728662, -202743.509015438)"
SRLAC312,Alder Creek,1,1,2021,2020,1,2020CASTLE,2,"UCB, Hardlund","c(123173.269290562, -202735.56305026)"
SRLAC313,Alder Creek,1,1,2021,2020,1,2020CASTLE,2,"UCB, Hardlund","c(123167.029899348, -202727.742092057)"
SRLAC314,Alder Creek,1,1,2021,2020,1,2020CASTLE,2,"UCB, Hardlund","c(123160.292193095, -202735.969322743)"
SRLAC315,Alder Creek,1,1,2021,2020,1,2020CASTLE,2,"UCB, Hardlund","c(123153.648221734, -202747.199728186)"
SRLAC316,Alder Creek,1,1,2021,2020,1,2020CASTLE,2,"UCB, Hardlund","c(123157.672419886, -202748.07578004)"
SRLAC317,Alder Creek,1,1,2021,2020,1,2020CASTLE,3,"UCB, Hardlund","c(123229.13777933, -202700.746754954)"
SRLAC216,Alder Creek,1,1,2021,2020,1,2020CASTLE,2,"UCB, Hardlund","c(123168.49197795, -202646.531328382)"
SRLAC217,Alder Creek,1,1,2021,2020,1,2020CASTLE,2,"UCB, Hardlund","c(123129.187367528, -202667.802582168)"
SRLAC218,Alder Creek,1,1,2021,2020,1,2020CASTLE,2,"UCB, Hardlund","c(123129.374839324, -202673.808933958)"
SRLAC219,Alder Creek,1,1,2021,2020,1,2020CASTLE,1,"UCB, Hardlund","c(123172.951993616, -202629.357067011)"
SRLAC220,Alder Creek,1,1,2021,2020,1,2020CASTLE,1,"UCB, Hardlund","c(123162.40719363, -202611.650528)"
SRLAC221,Alder Creek,1,1,2021,2020,1,2020CASTLE,1,"UCB, Hardlund","c(123175.196812304, -202605.23789566)"
AC114S,Alder Creek,0,1,2021,2020,1,2020CASTLE,4,"UCB, Hardlund","c(122485.602069203, -201992.538177122)"
SRLAC319,Alder Creek,1,1,2021,2020,1,2020CASTLE,2,"UCB, Hardlund","c(123202.682036837, -202653.477228544)"
SRLAC320,Alder Creek,1,1,2021,2020,1,2020CASTLE,2,"UCB, Hardlund","c(123144.629616775, -202682.349683647)"
SRLAC404,Alder Creek,0,1,2021,2020,1,2020CASTLE,4,"UCB, Hardlund","c(123155.901044555, -202883.40615735)"
AC107,Alder Creek,0,1,2021,2020,1,2020CASTLE,4,"UCB, Hardlund","c(122387.623821276, -202086.790972869)"
AC104,Alder Creek,1,1,2021,2020,1,2020CASTLE,2,"UCB, Hardlund","c(123213.090423589, -202442.723487372)"
BC131S,Belknap,0,1,2021,2020,1,2020CASTLE,4,"UCB, Hardlund","c(128243.575855642, -208729.355207907)"
BC167S,Belknap,0,1,2021,2020,1,2020CASTLE,4,"UCB, Hardlund","c(127437.002261674, -208755.599482812)"
AC089,Alder Creek,1,1,2021,2020,1,2020CASTLE,1,"UCB, Hardlund","c(123401.13410675, -202448.860619775)"
AC090,Alder Creek,1,1,2021,2020,1,2020CASTLE,1,"UCB, Hardlund","c(123401.13410675, -202448.860619775)"
AC091,Alder Creek,1,1,2021,2020,1,2020CASTLE,1,"UCB, Hardlund","c(123411.397711773, -202457.557628802)"
BC187S,Belknap,0,1,2021,2020,1,2020CASTLE,4,"UCB, Hardlund","c(129040.52504164, -209707.450794896)"
BC189S,Belknap,0,1,2021,2020,1,2020CASTLE,4,"UCB, Hardlund","c(128672.037571299, -209042.609295033)"
BC153S,Belknap,0,1,2021,2020,1,2020CASTLE,4,"UCB, Hardlund","c(127564.259679489, -208222.543331148)"
BC006F,Belknap,0,1,2021,2020,1,2020CASTLE,2,"UCB, Hardlund","c(128570.22204221, -207861.387883282)"
BC180S,Belknap,0,1,2021,2020,1,2020CASTLE,4,"UCB, Hardlund","c(127212.859698408, -208777.644343337)"
BC200S,Belknap,0,1,2021,2020,1,2020CASTLE,3,"UCB, Hardlund","c(127030.009654474, -209322.458341766)"
SRLAC1111,Alder Creek,1,1,2021,2020,1,2020CASTLE,1,"UCB, Hardlund","c(123683.809508244, -202189.500380148)"
BC178S,Belknap,0,1,2021,2020,1,2020CASTLE,3,"UCB, Hardlund","c(126829.709953047, -208763.581666197)"
SRLAC133,Alder Creek,1,1,2021,2020,1,2020CASTLE,1,"UCB, Hardlund","c(123671.519878819, -202211.930057038)"
BC171S,Belknap,0,1,2021,2020,1,2020CASTLE,3,"UCB, Hardlund","c(127120.546381223, -208669.307737559)"
SRLAC222,Alder Creek,1,1,2021,2020,1,2020CASTLE,1,"UCB, Hardlund","c(123168.17790142, -202604.455602213)"
SRLAC223,Alder Creek,1,1,2021,2020,1,2020CASTLE,1,"UCB, Hardlund","c(123177.037059652, -202600.170096172)"
SRLAC224,Alder Creek,1,1,2021,2020,1,2020CASTLE,1,"UCB, Hardlund","c(123176.78709393, -202592.161623981)"
SRLAC225,Alder Creek,1,1,2021,2020,1,2020CASTLE,2,"UCB, Hardlund","c(123204.112838529, -202571.265375914)"
SRLAC226,Alder Creek,1,1,2021,2020,1,2020CASTLE,2,"UCB, Hardlund","c(123240.051037346, -202602.205436479)"
SRLAC131,Alder Creek,1,1,2021,2020,1,2020CASTLE,1,"UCB, Hardlund","c(123940.948900856, -202168.422702705)"
FC097F,Freeman Creek,0,1,2021,2020,1,2020CASTLE,4,"UCB, Hardlund","c(134307.11573153, -207418.236324045)"
SRLAC235,Alder Creek,1,1,2021,2020,1,2020CASTLE,1,"UCB, Hardlund","c(124006.804952713, -202229.489313473)"
FC036F,Freeman Creek,0,1,2021,2020,1,2020CASTLE,4,"UCB, Hardlund","c(135516.244755332, -207962.568408882)"
FC085F,Freeman Creek,0,1,2021,2020,1,2020CASTLE,2,"UCB, Hardlund","c(133941.022633023, -206478.745053441)"
BC152S,Belknap,1,1,2021,2020,1,2020CASTLE,4,"UCB, Hardlund","c(127998.507754324, -208208.952485007)"
FC166,Freeman Creek,0,1,2021,2020,1,2020CASTLE,4,"UCB, Hardlund","c(133416.551621922, -206547.27744121)"
FC129,Freeman Creek,1,1,2021,2020,1,2020CASTLE,4,"UCB, Hardlund","c(133974.80781564, -207880.571133274)"
BC186S,Belknap,1,1,2021,2020,1,2020CASTLE,3,"UCB, Hardlund","c(126997.40911272, -208501.813880939)"
BC205S,Belknap,1,1,2021,2020,1,2020CASTLE,3,"UCB, Hardlund","c(126112.16751122, -208632.724941371)"
BC126S,Belknap,0,1,2021,2020,1,2020CASTLE,3,"UCB, Hardlund","c(127083.139256583, -208591.317892362)"
BC196S,Belknap,1,1,2021,2020,1,2020CASTLE,2,"UCB, Hardlund","c(126940.918302777, -209445.489517558)"
BC195S,Belknap,1,1,2021,2020,1,2020CASTLE,2,"UCB, Hardlund","c(126943.72572311, -209439.389503025)"
SRLAC302,Alder Creek,1,1,2021,2020,1,2020CASTLE,3,"UCB, Hardlund","c(123256.374657305, -202773.042751688)"
SRLAC308,Alder Creek,1,1,2021,2020,1,2020CASTLE,3,"UCB, Hardlund","c(123196.260017401, -202735.84531812)"
BC151S,Belknap,1,1,2021,2020,1,2020CASTLE,4,"UCB, Hardlund","c(127999.537267041, -208209.922299282)"
BC199S,Belknap,1,1,2021,2020,1,2020CASTLE,2,"UCB, Hardlund","c(126928.281964716, -209392.777435487)"
BC185S,Belknap,1,1,2021,2020,1,2020CASTLE,3,"UCB, Hardlund","c(127001.152300311, -208493.680488579)"
FC001F,Freeman Creek,1,1,2021,2020,1,2020CASTLE,3,"UCB, Hardlund","c(134579.708084821, -206899.650041736)"
AC002,Alder Creek,1,1,2021,2020,1,2020CASTLE,2,"UCB, Hardlund","c(123577.930325257, -202126.680805944)"
BC016,Belknap,1,1,2021,2020,1,2020CASTLE,2,"UCB, Hardlund","c(128273.575892106, -207801.532345888)"
BC114S,Belknap,1,1,2021,2020,1,2020CASTLE,2,"UCB, Hardlund","c(126780.663539612, -208600.783560503)"
BC132S,Belknap,1,1,2021,2020,1,2020CASTLE,2,"UCB, Hardlund","c(130004.440278385, -210656.273277979)"
BC116S,Belknap,1,1,2021,2020,1,2020CASTLE,3,"UCB, Hardlund","c(126686.538830133, -208434.385944686)"
BC011,Belknap,1,1,2021,2020,1,2020CASTLE,2,"UCB, Hardlund","c(128227.747623213, -207773.907666698)"
BC154S,Belknap,1,1,2021,2020,1,2020CASTLE,3,"UCB, Hardlund","c(127648.128724923, -207836.138963268)"
FC140,Freeman Creek,1,1,2021,2020,1,2020CASTLE,2,"UCB, Hardlund","c(133823.722357419, -207394.293678197)"
BC072,Belknap,1,1,2021,2020,1,2020CASTLE,3,"UCB, Hardlund","c(128652.851310429, -208331.763760298)"
FC165,Freeman Creek,1,1,2021,2020,1,2020CASTLE,4,"UCB, Hardlund","c(133067.295571633, -206370.829791999)"
FC168,Freeman Creek,1,1,2021,2020,1,2020CASTLE,2,"UCB, Hardlund","c(132987.316225467, -206977.575722275)"
BC005,Belknap,1,1,2021,2020,1,2020CASTLE,2,"UCB, Hardlund","c(128596.367643841, -207930.712246357)"
BC192S,Belknap,1,1,2021,2020,1,2020CASTLE,4,"UCB, Hardlund","c(126009.57854844, -209027.727572388)"
BC181S,Belknap,1,1,2021,2020,1,2020CASTLE,4,"UCB, Hardlund","c(127212.828462363, -208776.643289626)"
BC003F,Belknap,1,1,2021,2020,1,2020CASTLE,3,"UCB, Hardlund","c(128664.830608367, -208331.388818765)"
BC173S,Belknap,1,1,2021,2020,1,2020CASTLE,2,"UCB, Hardlund","c(127021.911353112, -208838.731505741)"
FC128,Freeman Creek,1,1,2021,2020,1,2020CASTLE,4,"UCB, Hardlund","c(134533.258905862, -207396.123443509)"
BC174S,Belknap,1,1,2021,2020,1,2020CASTLE,2,"UCB, Hardlund","c(127026.933942268, -208839.576362628)"
BC175S,Belknap,1,1,2021,2020,1,2020CASTLE,3,"UCB, Hardlund","c(127033.921837921, -208839.357688151)"
BC176S,Belknap,1,1,2021,2020,1,2020CASTLE,3,"UCB, Hardlund","c(127032.673684974, -208831.380504077)"
BC177S,Belknap,1,1,2021,2020,1,2020CASTLE,3,"UCB, Hardlund","c(127024.812459751, -208835.634629515)"
FC098,Freeman Creek,1,1,2021,2020,1,2020CASTLE,2,"UCB, Hardlund","c(134579.239097316, -206884.633782622)"
BC165S,Belknap,1,1,2021,2020,1,2020CASTLE,2,"UCB, Hardlund","c(127494.252590784, -208893.090306629)"
BC183S,Belknap,1,1,2021,2020,1,2020CASTLE,2,"UCB, Hardlund","c(127177.231732647, -208724.649600008)"
BC007,Belknap,1,1,2021,2020,1,2020CASTLE,3,"UCB, Hardlund","c(128504.108164557, -207664.051476947)"
BC115S,Belknap,1,1,2021,2020,1,2020CASTLE,3,"UCB, Hardlund","c(126734.117197297, -208550.134590555)"
BC166S,Belknap,1,1,2021,2020,1,2020CASTLE,2,"UCB, Hardlund","c(127493.971461881, -208884.080817892)"
FC073F,Freeman Creek,1,1,2021,2020,1,2020CASTLE,2,"UCB, Hardlund","c(134789.116761975, -207141.603362167)"
FC157,Freeman Creek,1,1,2021,2020,1,2020CASTLE,3,"UCB, Hardlund","c(131870.743987782, -207668.883234865)"
SRLAC203,Alder Creek,1,1,2021,2020,1,2020CASTLE,2,"UCB, Hardlund","c(123487.022165856, -202607.499801134)"
FC082F,Freeman Creek,1,1,2021,2020,1,2020CASTLE,1,"UCB, Hardlund","c(134028.099066767, -206579.230387285)"
FC083F,Freeman Creek,1,1,2021,2020,1,2020CASTLE,1,"UCB, Hardlund","c(134026.16502223, -206581.295082788)"
FC084F,Freeman Creek,1,1,2021,2020,1,2020CASTLE,1,"UCB, Hardlund","c(134028.099066767, -206579.230387285)"
SRLAC318,Alder Creek,1,1,2021,2020,1,2020CASTLE,3,"UCB, Hardlund","c(123185.151187828, -202668.054590198)"
BC184S,Belknap,1,1,2021,2020,1,2020CASTLE,2,"UCB, Hardlund","c(126859.929059782, -208515.134501631)"
FC137,Freeman Creek,1,1,2021,2020,1,2020CASTLE,2,"UCB, Hardlund","c(133483.745735567, -206971.048570402)"
BC190S,Belknap,1,1,2021,2020,1,2020CASTLE,2,"UCB, Hardlund","c(125980.037648406, -209073.743074118)"
BC008,Belknap,1,1,2021,2020,1,2020CASTLE,2,"UCB, Hardlund","c(128455.008427614, -207723.706631804)"
BC018,Belknap,1,1,2021,2020,1,2020CASTLE,3,"UCB, Hardlund","c(127838.57377587, -207694.903297356)"
FC141b,Freeman Creek,1,1,2021,2020,1,2020CASTLE,2,"UCB, Hardlund","c(134136.76615527, -207179.06824782)"
FC141c,Freeman Creek,1,1,2021,2020,1,2020CASTLE,2,"UCB, Hardlund","c(134136.76615527, -207179.06824782)"
FC099,Freeman Creek,1,1,2021,2020,1,2020CASTLE,3,"UCB, Hardlund","c(134709.659886395, -207157.118608513)"
BC203S,Belknap,1,1,2021,2020,1,2020CASTLE,2,"UCB, Hardlund","c(127056.111163806, -209070.132249865)"
BC164S,Belknap,1,1,2021,2020,1,2020CASTLE,2,"UCB, Hardlund","c(127397.634945096, -208806.933058457)"
BC104S,Belknap,1,1,2021,2020,1,2020CASTLE,2,"UCB, Hardlund","c(128687.234462316, -208440.911750886)"
FC169,Freeman Creek,1,1,2021,2020,1,2020CASTLE,3,"UCB, Hardlund","c(132985.31965504, -206977.638243611)"
BC179S,Belknap,1,1,2021,2020,1,2020CASTLE,2,"UCB, Hardlund","c(126875.662854439, -208795.2106441)"
FC171,Freeman Creek,1,1,2021,2020,1,2020CASTLE,2,"UCB, Hardlund","c(132529.002434903, -207372.708237939)"
BC101S,Belknap,1,1,2021,2020,1,2020CASTLE,2,"UCB, Hardlund","c(128812.929332783, -208562.232360331)"
BC117S,Belknap,1,1,2021,2020,1,2020CASTLE,2,"UCB, Hardlund","c(126816.192633055, -208522.515375311)"
SRLAC104,Alder Creek,1,1,2021,2020,1,2020CASTLE,1,"UCB, Hardlund","c(123765.652610761, -202538.653951659)"
FC160,Freeman Creek,1,1,2021,2020,1,2020CASTLE,2,"UCB, Hardlund","c(132358.201988248, -207375.050122419)"
FC161,Freeman Creek,1,1,2021,2020,1,2020CASTLE,2,"UCB, Hardlund","c(132350.309484994, -207378.303409912)"
FC162,Freeman Creek,1,1,2021,2020,1,2020CASTLE,2,"UCB, Hardlund","c(132350.340742167, -207379.304485118)"
FC136,Freeman Creek,1,1,2021,2020,1,2020CASTLE,2,"UCB, Hardlund","c(133492.761579477, -206971.768293127)"
FC141a,Freeman Creek,1,1,2021,2020,1,2020CASTLE,2,"UCB, Hardlund","c(134136.76615527, -207179.06824782)"
SRLAC102,Alder Creek,1,1,2021,2020,1,2020CASTLE,2,"UCB, Hardlund","c(123302.404863446, -201910.850580507)"
ACNEW1,Alder Creek,0,1,2021,2020,1,2020CASTLE,4,"UCB, Hardlund","c(122825.286232867, -202055.051924271)"
SRLAC1091,Alder Creek,1,1,2021,2020,1,2020CASTLE,2,"UCB, Hardlund","c(123819.930977604, -201940.740296244)"
SRLAC229,Alder Creek,1,1,2021,2020,1,2020CASTLE,2,"UCB, Hardlund","c(123779.839922311, -202416.962941065)"
SRLAC402,Alder Creek,0,1,2021,2020,1,2020CASTLE,4,"UCB, Hardlund","c(123080.564487694, -202870.734120186)"
SRLAC201,Alder Creek,1,1,2021,2020,1,2020CASTLE,2,"UCB, Hardlund","c(123958.595894297, -202573.696699308)"
SRLAC321,Alder Creek,1,1,2021,2020,1,2020CASTLE,2,"UCB, Hardlund","c(123336.353873452, -202678.35139704)"
SRLAC105,Alder Creek,1,1,2021,2020,1,2020CASTLE,1,"UCB, Hardlund","c(123747.748473165, -202573.283853297)"
SRLAC233,Alder Creek,1,1,2021,2020,1,2020CASTLE,1,"UCB, Hardlund","c(123266.467364374, -202488.14814019)"
AC110S,Alder Creek,0,1,2021,2020,1,2020CASTLE,4,"UCB, Hardlund","c(122545.354524092, -201666.007306709)"
SRLAC244,Alder Creek,1,1,2021,2020,1,2020CASTLE,2,"UCB, Hardlund","c(123499.708483895, -201829.519841849)"
AC001,Alder Creek,1,1,2021,2020,1,2020CASTLE,1,"UCB, Hardlund","c(123734.966207824, -202131.784375982)"
AC115S,Alder Creek,0,1,2021,2020,1,2020CASTLE,4,"UCB, Hardlund","c(122494.804892492, -201999.264310688)"
AC103,Alder Creek,1,1,2021,2020,1,2020CASTLE,2,"UCB, Hardlund","c(123202.1098108, -202443.067269223)"
SRLAC409,Alder Creek,0,1,2021,2020,1,2020CASTLE,4,"UCB, Hardlund","c(123159.395674003, -202899.329332904)"
SRLAC410,Alder Creek,0,1,2021,2020,1,2020CASTLE,4,"UCB, Hardlund","c(123162.546613028, -202904.240869782)"
SRLACNEW1,Alder Creek,0,1,2021,2020,1,2020CASTLE,2,"UCB, Hardlund","c(123489.237370163, -202614.444715688)"
AC101,Alder Creek,1,1,2021,2020,1,2020CASTLE,1,"UCB, Hardlund","c(123846.744631046, -202255.543738505)"
AC108,Alder Creek,0,1,2021,2020,1,2020CASTLE,4,"UCB, Hardlund","c(122387.530085709, -202083.787799445)"
SRLAC405,Alder Creek,0,1,2021,2020,1,2020CASTLE,3,"UCB, Hardlund","c(123154.64806297, -202779.233598205)"
AC088,Alder Creek,1,1,2021,2020,1,2020CASTLE,1,"UCB, Hardlund","c(123410.366561172, -202424.522638536)"
AC106,Alder Creek,1,1,2021,2020,1,2020CASTLE,1,"UCB, Hardlund","c(123825.462179091, -202117.928445491)"
AC102,Alder Creek,1,1,2021,2020,1,2020CASTLE,1,"UCB, Hardlund","c(123902.675547469, -202222.729252367)"
BC127S,Belknap,0,1,2021,2020,1,2020CASTLE,3,"UCB, Hardlund","c(127088.286789148, -208596.166960526)"
AC105,Alder Creek,1,1,2021,2020,1,2020CASTLE,1,"UCB, Hardlund","c(123348.012068529, -202507.639967836)"
SRLAC1081,Alder Creek,1,1,2021,2020,1,2020CASTLE,2,"UCB, Hardlund","c(123590.588017414, -201988.002901169)"
BC188S,Belknap,0,1,2021,2020,1,2020CASTLE,4,"UCB, Hardlund","c(129042.52160267, -209707.388312375)"
SRLAC132,Alder Creek,1,1,2021,2020,1,2020CASTLE,1,"UCB, Hardlund","c(123667.43317912, -202209.051890664)"
SRLAC125,Alder Creek,1,1,2021,2020,1,2020CASTLE,2,"UCB, Hardlund","c(123198.809190159, -202561.411046059)"
SRLAC234,Alder Creek,1,1,2021,2020,1,2020CASTLE,2,"UCB, Hardlund","c(123990.706372546, -202193.919877843)"
BC010,Belknap,1,1,2021,2020,1,2020CASTLE,2,"UCB, Hardlund","c(128225.751080052, -207773.970158711)"
BC182S,Belknap,0,1,2021,2020,1,2020CASTLE,4,"UCB, Hardlund","c(127222.218972382, -208789.375828805)"
BC122S,Belknap,1,1,2021,2020,1,2020CASTLE,2,"UCB, Hardlund","c(126993.422451495, -208662.263615606)"
BC201S,Belknap,0,1,2021,2020,1,2020CASTLE,3,"UCB, Hardlund","c(127030.009654474, -209322.458341766)"
BC202S,Belknap,0,1,2021,2020,1,2020CASTLE,3,"UCB, Hardlund","c(127021.181370976, -209327.744735616)"
BC001,Belknap,1,1,2021,2020,1,2020CASTLE,1,"UCB, Hardlund","c(126950.140504573, -207595.451460508)"
BC172S,Belknap,0,1,2021,2020,1,2020CASTLE,3,"UCB, Hardlund","c(127109.534168935, -208668.6503242)"
FC123,Freeman Creek,1,1,2021,2020,1,2020CASTLE,2,"UCB, Hardlund","c(134229.373556115, -206496.769973332)"
FC170,Freeman Creek,1,1,2021,2020,1,2020CASTLE,2,"UCB, Hardlund","c(132542.167685955, -207378.308336481)"
FC158,Freeman Creek,1,1,2021,2020,1,2020CASTLE,2,"UCB, Hardlund","c(132233.697779406, -207387.966993123)"
FC159,Freeman Creek,1,1,2021,2020,1,2020CASTLE,2,"UCB, Hardlund","c(132361.540670581, -207385.968176806)"
AC093,Alder Creek,0,1,2021,2020,1,2020CASTLE,4,"UCB, Hardlund","c(122329.126160695, -201941.323091309)"
AC094,Alder Creek,0,1,2021,2020,1,2020CASTLE,4,"UCB, Hardlund","c(122335.148426444, -201974.201742212)"
AC096,Alder Creek,0,1,2021,2020,1,2020CASTLE,4,"UCB, Hardlund","c(122370.708241743, -201928.998837471)"
AC044,Alder Creek,0,1,2021,2020,1,2020CASTLE,4,"UCB, Hardlund","c(122332.708003589, -201831.988976709)"
AC016,Alder Creek,0,1,2021,2020,1,2020CASTLE,4,"UCB, Hardlund","c(122572.976301409, -201942.706900558)"
AC078,Alder Creek,0,1,2021,2020,1,2020CASTLE,4,"UCB, Hardlund","c(122521.163529056, -201979.40037055)"
AC080,Alder Creek,0,1,2021,2020,1,2020CASTLE,4,"UCB, Hardlund","c(122560.254149425, -202047.317054432)"
AC029,Alder Creek,0,1,2021,2020,1,2020CASTLE,4,"UCB, Hardlund","c(122603.789931764, -201809.473221052)"
AC032,Alder Creek,0,1,2021,2020,1,2020CASTLE,4,"UCB, Hardlund","c(122587.224507063, -201790.953153296)"
AC060,Alder Creek,0,1,2021,2020,1,2020CASTLE,4,"UCB, Hardlund","c(122596.330253619, -201730.545789859)"
AC061,Alder Creek,0,1,2021,2020,1,2020CASTLE,4,"UCB, Hardlund","c(122596.330253619, -201730.545789859)"
AC062,Alder Creek,0,1,2021,2020,1,2020CASTLE,4,"UCB, Hardlund","c(122563.265241848, -201759.638090848)"
AC063,Alder Creek,0,1,2021,2020,1,2020CASTLE,4,"UCB, Hardlund","c(122563.421476344, -201764.643387841)"
AC064,Alder Creek,0,1,2021,2020,1,2020CASTLE,4,"UCB, Hardlund","c(122584.88432471, -201780.004007469)"
AC067,Alder Creek,0,1,2021,2020,1,2020CASTLE,4,"UCB, Hardlund","c(122600.826478242, -201810.568041782)"
AC071,Alder Creek,0,1,2021,2020,1,2020CASTLE,4,"UCB, Hardlund","c(122529.483212386, -201797.771166212)"
AC074,Alder Creek,0,1,2021,2020,1,2020CASTLE,4,"UCB, Hardlund","c(122549.571199539, -201769.085178888)"
AC053,Alder Creek,0,1,2021,2020,1,2020CASTLE,4,"UCB, Hardlund","c(122530.344739399, -201569.279563489)"
AC054,Alder Creek,0,1,2021,2020,1,2020CASTLE,4,"UCB, Hardlund","c(122511.942458251, -201619.957638795)"
AC055,Alder Creek,0,1,2021,2020,1,2020CASTLE,4,"UCB, Hardlund","c(122588.400157835, -201604.537274002)"
AC056,Alder Creek,0,1,2021,2020,1,2020CASTLE,4,"UCB, Hardlund","c(122588.65013812, -201612.545753604)"
AC057,Alder Creek,0,1,2021,2020,1,2020CASTLE,4,"UCB, Hardlund","c(122608.583547479, -201610.919603688)"
SRLAC403,Alder Creek,0,1,2021,2020,1,2020CASTLE,4,"UCB, Hardlund","c(123307.538022199, -202843.587646273)"
SRLAC123,Alder Creek,1,1,2021,2020,1,2020CASTLE,1,"UCB, Hardlund","c(123710.844848719, -202575.441299575)"
SRLAC214,Alder Creek,1,1,2021,2020,1,2020CASTLE,2,"UCB, Hardlund","c(123747.064386328, -202615.390923314)"
SRLAC307,Alder Creek,1,1,2021,2020,1,2020CASTLE,3,"UCB, Hardlund","c(123683.926966544, -202641.416601887)"
SRLAC103,Alder Creek,1,1,2021,2020,1,2020CASTLE,2,"UCB, Hardlund","c(123926.063565556, -202651.872336341)"
SRLAC301,Alder Creek,1,1,2021,2020,1,2020CASTLE,3,"UCB, Hardlund","c(123959.877066177, -202614.740231244)"
SRLAC122,Alder Creek,1,1,2021,2020,1,2020CASTLE,1,"UCB, Hardlund","c(122740.301155443, -202469.549782263)"
SRLAC324,Alder Creek,1,1,2021,2020,1,2020CASTLE,2,"UCB, Hardlund","c(122742.608475434, -202447.432752849)"
SRLAC106,Alder Creek,1,1,2021,2020,1,2020CASTLE,2,"UCB, Hardlund","c(123341.841203003, -202021.844284868)"
SRLAC202,Alder Creek,1,1,2021,2020,1,2020CASTLE,2,"UCB, Hardlund","c(123350.886118948, -201991.499894713)"
SRLAC107,Alder Creek,1,1,2021,2020,1,2020CASTLE,2,"UCB, Hardlund","c(123511.544940903, -202080.661410141)"
SRLAC108,Alder Creek,1,1,2021,2020,1,2020CASTLE,2,"UCB, Hardlund","c(123706.199583829, -202042.501395131)"
SRLAC109,Alder Creek,1,1,2021,2020,1,2020CASTLE,2,"UCB, Hardlund","c(123696.185953768, -202041.812887848)"
SRLAC110,Alder Creek,1,1,2021,2020,1,2020CASTLE,1,"UCB, Hardlund","c(123758.297209007, -202078.947741129)"
SRLAC111,Alder Creek,1,1,2021,2020,1,2020CASTLE,1,"UCB, Hardlund","c(123787.996109329, -202102.066834269)"
SRLAC112,Alder Creek,1,1,2021,2020,1,2020CASTLE,1,"UCB, Hardlund","c(123740.080662249, -202103.56709601)"
SRLAC113,Alder Creek,1,1,2021,2020,1,2020CASTLE,2,"UCB, Hardlund","c(124155.252604117, -202055.49614132)"
SRLAC114,Alder Creek,1,1,2021,2020,1,2020CASTLE,2,"UCB, Hardlund","c(124165.387685247, -201996.058275077)"
SRLAC115,Alder Creek,1,1,2021,2020,1,2020CASTLE,1,"UCB, Hardlund","c(124093.236745891, -202053.429787229)"
SRLAC117,Alder Creek,1,1,2021,2020,1,2020CASTLE,1,"UCB, Hardlund","c(124092.580485546, -202032.407445598)"
SRLAC118,Alder Creek,1,1,2021,2020,1,2020CASTLE,1,"UCB, Hardlund","c(124092.486733942, -202029.404253834)"
SRLAC119,Alder Creek,1,1,2021,2020,1,2020CASTLE,1,"UCB, Hardlund","c(124158.024997688, -201984.264301264)"
